credit.policy,int.rate,installment,log.annual.inc,dti,fico,days.with.cr.line,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,purpose_all_other,purpose_credit_card,purpose_debt_consolidation,purpose_educational,purpose_home_improvement,purpose_major_purchase,purpose_small_business
1,0.1382187536042792,179.26636034959782,10.359604162607894,13.916738316459167,680,3289.7051897768542,3263,90.22787074695054,1,0,0,0,0,1,0,0,0,0
1,0.08,150.42,11.22524339,17.81,767,8010.0,71386,11.6,0,0,0,1,0,0,0,0,0,0
1,0.1025,323.85,11.15625052,9.09,747,4170.041667,2205,24.5,3,0,0,1,0,0,0,0,0,0
1,0.074,496.95,11.1844214,21.52,702,3210.0,18813,53.9,1,0,0,1,0,0,0,0,0,0
1,0.1148,329.69,10.3859137,23.41,722,3180.041667,9430,45.3,0,0,0,0,1,0,0,0,0,0
1,0.12234079496158144,308.35800227058667,10.641271916528108,15.76451287689666,679,2487.5335182774784,7538,73.11118921566597,0,0,0,0,0,0,0,0,0,0
0,0.105597396162285,348.2283663872822,10.996365928487188,11.593335397933563,716,2466.8937338833734,45058,30.52207068257062,0,0,0,0,0,1,0,0,0,0
1,0.105349456183139,271.17022429758316,11.69162108065657,11.649568791758036,692,5039.818211611837,63587,80.17910975222266,0,0,0,0,0,0,0,0,0,0
1,0.10897579283421477,355.4767716168969,10.872769934313034,15.479925363160136,715,3775.0535338818554,19867,62.5636592458915,0,0,0,0,0,1,0,0,0,0
1,0.1442,302.57,10.74281084,5.94,707,4379.958333,8134,80.2,0,0,0,0,0,1,0,0,0,0
1,0.14381422793447365,508.8548328775661,11.807460055685848,24.02305136934061,705,4420.646970537153,29212,62.52083938849398,1,0,0,0,0,0,0,0,0,0
0,0.14643243144564422,211.74794930604853,11.999439461077955,23.303329647981492,675,4589.061463494795,66555,96.32966504238722,1,0,0,1,0,0,0,0,0,0
1,0.1913,734.42,11.05089001,8.86,677,7350.0,9881,99.8,0,0,0,0,0,1,0,0,0,0
0,0.16742994656350843,410.2691197313188,10.694604820395405,10.615959035025583,680,3675.3330694494243,426,48.867793390909064,3,0,0,1,0,0,0,0,0,0
1,0.12984113568536837,505.3220834631327,11.35385733902696,13.713025312260559,707,5733.758320062802,14057,37.10848799708006,1,0,0,0,0,0,0,0,0,0
0,0.1078,293.72,11.91839057,11.57,687,3450.041667,31629,101.4,2,0,0,0,1,0,0,0,0,0
0,0.11891048248969388,453.87747342006946,10.961019492359753,19.569366146004025,708,7130.946238874695,18695,33.44463261823465,2,0,0,0,0,0,0,0,0,0
1,0.1565,131.2,9.952277717,18.91,697,1170.0,13881,90.7,0,0,0,0,1,0,0,0,0,0
1,0.11730064339278616,99.26519526711799,9.920506389646293,17.766146860604348,720,1871.085090281005,181,18.690259136921767,1,0,0,1,0,0,0,0,0,0
0,0.15514127455293059,195.23029255409344,10.959883310185255,7.213158017133182,657,3204.271669553568,944,89.28380724697575,0,0,0,0,0,0,0,0,0,0
1,0.1218,532.8,11.00209984,16.4,712,6960.0,12295,38.5,0,0,0,0,0,1,0,0,0,0
1,0.1696,135.41,10.46310334,29.42,672,5339.958333,536,9.2,2,0,0,0,0,1,0,0,0,0
0,0.1253,384.87,11.00209984,11.56,722,3614.0,25088,75.6,5,0,0,0,1,0,0,0,0,0
1,0.131095325838644,345.23532861331256,11.145548477258295,9.492242695683597,699,4513.373676290917,16265,90.52363155961507,2,0,0,0,0,1,0,0,0,0
1,0.09337438534693365,130.04683703156627,10.622661402944868,17.83748394754413,746,3991.08971919661,24764,32.14395873692178,0,0,0,0,0,1,0,0,0,0
0,0.08271995237028794,220.54047354212094,9.533471456617521,0.0,716,1205.505687930645,0,0.0,2,0,0,0,0,0,0,0,0,0
0,0.1218,219.56043834391403,10.754827756668632,15.351240282323241,709,4308.3493656143,6575,34.97237017526186,2,0,0,0,0,1,0,0,0,0
0,0.1034607289680595,185.63210663173416,11.319004196983977,16.11615779791424,715,6906.305647173504,66254,91.41598900068831,0,0,0,0,0,0,0,0,0,0
1,0.1158,165.07,9.687816016,10.57,722,1710.0,5308,40.2,0,0,0,1,0,0,0,0,0,0
1,0.1442,154.73,10.4487146,7.58,687,1320.041667,3952,44.1,1,0,0,0,0,1,0,0,0,0
1,0.1126,558.68,11.08220409,4.41,762,6570.0,1878,7.2,0,0,0,0,0,1,0,0,0,0
1,0.1096,245.4,10.51009597,7.16,697,3599.958333,27491,56.2,3,0,0,0,0,1,0,0,0,0
1,0.15363573935877536,673.7663445416988,11.181207416906767,16.682278742069215,675,8382.713543458269,23747,74.76774716253964,0,0,0,0,0,0,0,0,0,0
0,0.14904601753090008,343.5694077842877,10.986355521118764,15.44146938476393,686,5588.175116335845,4866,75.15321801320842,5,0,0,0,0,0,0,0,0,0
1,0.1531,870.39,11.69524702,8.39,692,3480.041667,14927,39.1,0,0,0,0,0,1,0,0,0,0
0,0.0863,31.63,11.03650127,18.03,737,4019.0,80006,54.9,2,1,0,1,0,0,0,0,0,0
1,0.1426,168.1,11.06663836,12.9,687,1140.0,2628,46.9,1,0,0,0,0,1,0,0,0,0
1,0.1109,262.26,11.1844214,5.12,687,1949.041667,14653,95.1,0,0,0,1,0,0,0,0,0,0
1,0.1253,66.94,10.91508846,9.56,682,5520.0,6810,56.7,0,0,0,1,0,0,0,0,0,0
1,0.0964,320.99,10.12502982,8.17,712,3300.0,4475,63.0,0,0,0,0,0,1,0,0,0,0
0,0.1461,258.57,11.45143297,23.88,672,10950.0,56418,79.2,4,0,0,0,1,0,0,0,0,0
0,0.14710438206374782,157.24961796666605,9.767316249109772,10.65601016951582,687,1393.2863603313285,1516,64.33583647700095,1,0,0,0,0,0,0,0,0,0
1,0.1148,659.37,12.10071213,0.39,812,5970.0,4085,4.7,0,0,0,1,0,0,0,0,0,0
1,0.11848505798099077,609.1413307617834,11.13642850041218,20.82301531045538,717,4975.66002447223,21327,61.03611840920456,1,0,0,0,0,1,0,0,0,0
1,0.1780764412792264,883.2467847315548,11.176209064163718,20.756368780491975,673,5231.907555750429,37898,74.59616302691691,3,0,0,1,0,0,0,0,0,0
1,0.138,255.61,11.12726298,18.16,667,2280.0,16860,63.6,1,0,0,0,0,1,0,0,0,0
0,0.1295761566912587,137.12678197314358,9.814595507312136,8.113566891470713,735,1135.7605321390708,70,5.054368071655746,1,0,0,0,0,0,0,0,0,0
1,0.1284,134.48,9.798127037,9.73,712,1650.041667,13,1.3,1,0,0,1,0,0,0,0,0,0
1,0.1183,132.54,10.71441777,23.95,762,4199.958333,0,0.0,0,0,0,1,0,0,0,0,0,0
0,0.11569391560897692,131.2218699256644,9.82899849651683,1.3194719090947202,667,2909.724454116584,256,85.58943663371038,2,0,0,0,0,0,0,0,0,0
1,0.1459,130.97,9.92329018,19.29,672,6316.041667,17012,91.0,1,1,0,0,0,1,0,0,0,0
1,0.1083,499.7404190246337,11.213936134927275,10.599595858480384,723,4278.662590046067,12308,48.13075407770795,1,0,0,0,0,1,0,0,0,0
1,0.1099,555.68,11.00209984,17.52,727,3900.041667,21070,32.4,0,0,0,0,0,1,0,0,0,0
1,0.14554472221259074,277.04642897618345,10.511043602894944,9.79358399821449,670,3458.531876893252,12382,72.6358054198825,0,0,0,0,0,0,0,0,0,0
1,0.0737,372.55,10.81985828,10.1,742,7769.958333,56348,33.7,0,0,0,1,0,0,0,0,0,0
1,0.1367635396531663,417.1103589337266,10.310515456217948,13.277540400522593,691,1132.783997333423,12558,61.3544869606453,0,0,0,0,0,1,0,0,0,0
1,0.13096371636070828,233.47067690559564,10.528332825094816,9.736052524787643,699,3132.6257250998315,3992,41.92637129447106,0,0,0,1,0,0,0,0,0,0
1,0.0894,508.35,11.73606902,13.16,772,7320.0,78059,28.3,0,0,0,0,1,0,0,0,0,0
1,0.1319878547933762,499.78169407727745,10.675097095808685,12.37079384406989,706,3557.2484550949607,15796,86.17908799313716,0,0,0,0,0,1,0,0,0,0
1,0.13255732875846235,169.0968914194075,10.80774652981487,3.2805024697478387,687,1498.8284303001235,3067,34.50671679087281,0,0,0,0,0,1,0,0,0,0
1,0.1273,738.46,10.51867319,12.16,722,4740.0,13871,70.1,0,0,0,0,0,1,0,0,0,0
1,0.1391755672103436,537.667906532538,10.669192469113318,11.318935591972185,689,2804.3086230217,8825,67.27445564724026,0,0,0,0,0,1,0,0,0,0
0,0.11928921062082443,302.48896566464066,11.070831250164062,23.05952626988528,717,5273.4690282786705,28004,54.61218447920087,4,0,0,1,0,0,0,0,0,0
1,0.0705,61.8,10.71441777,3.68,777,7800.0,6669,23.8,0,0,0,1,0,0,0,0,0,0
0,0.1766,21.59,10.0785327,26.89,642,720.0,495,99.0,2,0,0,1,0,0,0,0,0,0
0,0.1501,657.6140693401942,11.213160876783515,5.062143740789937,670,3529.2911915008112,7884,60.9598441432385,5,0,0,0,0,0,0,0,0,0
0,0.12844657528818218,264.65403584848235,11.298139984947458,8.941431192866967,679,4142.5178065906675,45207,64.21533505190028,3,0,0,0,0,0,0,0,0,0
0,0.13535945237223498,282.6241766764404,10.382316249611689,9.067464025546082,693,2079.502048309029,9613,49.56604718979264,3,0,0,0,0,0,0,0,0,0
1,0.1218,99.9,10.30895266,20.04,697,1650.041667,3832,66.1,1,0,0,0,0,1,0,0,0,0
0,0.1141,395.2,10.67821472,14.9,692,720.0,20,0.4,2,0,0,1,0,0,0,0,0,0
1,0.0894,190.63,11.00209984,23.18,732,3539.958333,22323,29.0,0,0,0,0,0,1,0,0,0,0
1,0.1095,32.72,10.37967204,15.43,717,3899.958333,0,0.0,0,0,0,1,0,0,0,0,0,0
1,0.1189,265.32,9.903487553,8.46,712,4169.958333,14326,75.4,0,0,0,0,0,1,0,0,0,0
1,0.1122,217.59,10.9525594,13.77,682,2160.0,11490,95.7,0,0,0,0,0,1,0,0,0,0
0,0.0788,115.74,10.99909533,10.17,722,4410.0,11586,61.6,4,0,0,1,0,0,0,0,0,0
1,0.1146,49.44,10.26102213,7.22,702,1650.0,0,0.0,2,1,0,1,0,0,0,0,0,0
1,0.1316,472.79,10.858999,7.13,717,3120.041667,8358,46.2,2,0,0,1,0,0,0,0,0,0
1,0.1357,509.53,11.00209984,17.22,692,2850.0,13030,66.6,1,0,0,0,1,0,0,0,0,0
1,0.1287,319.52,10.75790288,12.28,697,2855.0,6696,47.8,1,1,0,0,0,1,0,0,0,0
1,0.0963,224.66,10.08580911,7.85,727,5400.0,13197,22.0,2,0,0,0,0,1,0,0,0,0
0,0.1229054404320353,209.44365967594928,9.806026689206774,9.139148199110865,666,1188.5174705329289,4328,67.91001183377827,6,0,0,0,0,0,0,0,0,0
0,0.09831694242514749,253.22073818264982,10.811586120565805,12.477630456564814,725,3691.445498176567,5819,30.520487385116372,2,0,0,1,0,0,0,0,0,0
1,0.09473029192193111,134.73748561222635,10.953436238604407,5.531973302030502,719,6438.131348252712,4370,57.89469917012741,0,0,0,0,0,0,0,0,0,0
1,0.13552511382501828,404.26586059869396,11.10613556002257,9.709657793768,691,4635.901359842892,16206,89.94848612961185,3,0,0,0,0,1,0,0,0,0
1,0.0894,285.95,10.4341158,4.91,737,1860.041667,2354,24.5,0,0,0,1,0,0,0,0,0,0
0,0.1565,314.88,10.51856508,16.35,677,5699.958333,9771,36.3,6,0,0,0,0,1,0,0,0,0
0,0.1364103565377836,405.7490152855803,10.985915530230397,14.328912814828216,668,8085.695545507722,36304,57.05207202554385,1,0,0,0,0,0,0,0,0,0
1,0.1053671745360119,237.4709047704504,10.863823061149484,16.0857872632682,707,5007.006975829808,13872,33.937948102592316,1,0,0,0,0,0,0,0,0,0
1,0.1347,288.35,11.73606902,14.86,692,8010.0,27648,95.5,0,0,0,0,1,0,0,0,0,0
0,0.1477703284201439,231.73519663607925,11.39075783,16.76323967203237,647,3184.028171061151,9650,73.0893898692446,3,0,0,0,0,0,0,0,0,0
1,0.1357,339.69,10.74903388,21.17,702,4229.958333,9114,57.0,0,0,0,0,0,1,0,0,0,0
0,0.1459659211294989,360.4981055895109,10.49541409790931,19.74174757938854,682,3315.4708440453287,18550,93.94753409735583,0,0,0,0,0,0,0,0,0,0
1,0.1635,538.77,10.91508846,23.21,677,3660.0,34715,96.7,1,0,0,0,0,1,0,0,0,0
1,0.1126,407.51,12.01370075,10.01,727,6750.041667,9800,38.4,1,0,0,0,1,0,0,0,0,0
0,0.1312,337.52,11.08214255,25.0,697,3047.0,53670,57.3,0,0,0,0,1,0,0,0,0,0
1,0.1379,468.54,10.40426284,20.36,702,1800.0,19812,66.7,0,0,0,0,0,1,0,0,0,0
1,0.0705,278.1,11.77528973,4.98,792,7620.0,4433,3.9,0,0,0,1,0,0,0,0,0,0
1,0.10755215643686822,296.1984402986238,11.0214271039428,10.01218125989822,718,4933.638618420552,3760,67.65663479747133,2,0,0,0,0,0,0,0,0,0
0,0.1292454609782275,247.58332637859704,10.63907602774296,0.0,746,1393.27659603506,0,0.0,0,0,0,0,0,0,0,0,0,0
1,0.133,101.52,10.47005058,24.79,697,5569.0,21573,73.7,1,0,0,0,1,0,0,0,0,0
1,0.14634726804226145,99.13677760711255,10.649329784450519,6.082187617267881,678,1737.8642369768572,1077,27.372826884601082,1,0,0,1,0,0,0,0,0,0
1,0.0988,483.16,11.41861479,15.93,762,5642.041667,8226,18.1,0,0,0,0,0,1,0,0,0,0
1,0.09715354477710683,188.71841190494456,10.339751802149099,9.422056003343359,711,1899.4909779759485,4317,25.591365407708334,0,0,0,0,0,0,0,0,0,0
1,0.1183,596.41,11.66137995,8.22,747,7440.0,71965,76.6,4,0,0,0,0,1,0,0,0,0
1,0.08107503311162209,119.17386888173814,10.15461056615504,6.5990677604830275,722,2001.961846759411,4301,21.806512219195994,0,0,0,0,0,0,0,0,0,0
1,0.1114,196.83,9.873234509,13.17,732,2550.0,1207,28.1,3,0,0,0,0,1,0,0,0,0
1,0.1253,334.67,10.46310334,21.29,702,3660.0,15248,57.9,0,0,0,0,0,1,0,0,0,0
1,0.1218,333.0,11.03488966,10.88,717,2443.958333,6238,74.3,0,0,0,0,0,1,0,0,0,0
0,0.1229,40.03,10.23995979,7.64,662,1020.0,2391,99.6,0,0,0,1,0,0,0,0,0,0
0,0.1704,535.12,11.40756495,20.44,662,6060.958333,8086,68.9,5,0,0,0,0,1,0,0,0,0
0,0.1114,328.04,10.30895266,10.52,737,2070.041667,7328,21.7,4,0,0,0,0,1,0,0,0,0
1,0.1426,574.63,10.77895629,23.32,682,3360.0,21107,55.0,1,1,0,0,1,0,0,0,0,0
1,0.1114,360.84,10.75773265,10.39,722,2193.0,10735,34.5,3,0,0,0,0,1,0,0,0,0
1,0.1531,278.53,10.83958091,16.52,662,2459.958333,7959,33.2,3,0,0,1,0,0,0,0,0,0
1,0.12194781128596952,199.84434338579086,9.944066919464989,7.984659511410236,717,3633.3601445355143,3335,32.24489300059551,2,0,0,0,0,0,0,0,0,0
1,0.13010797731963852,548.9274879216084,11.01865854850035,10.188139058308286,713,3397.7591264415987,15936,92.86111183259545,0,0,0,0,0,1,0,0,0,0
0,0.1109,65.57,10.59663473,9.98,672,390.0,0,0.0,0,0,0,0,0,1,0,0,0,0
1,0.16140523205610652,777.8619328869675,11.700261482035566,16.483224988315612,694,5576.353685452857,74576,74.15642845811381,1,0,0,0,0,0,0,0,0,0
1,0.1008,161.53,10.70324447,11.73,742,4499.958333,5171,44.2,1,0,0,1,0,0,0,0,0,0
1,0.12367832025450312,629.4088780365684,12.013406114396885,18.4108277473046,720,5538.8724079671265,77521,61.79712873805906,1,0,0,0,0,1,0,0,0,0
0,0.11317065695003661,377.72352686937074,10.585670967552566,11.984748554771688,728,3777.115405738083,10606,39.23766507448653,3,0,0,0,0,0,0,0,0,0
1,0.1148,478.05,10.71441777,16.77,722,7170.041667,17449,55.7,0,0,0,0,0,1,0,0,0,0
1,0.1379,170.38,10.79949394,0.73,687,8549.958333,2987,49.8,0,0,0,1,0,0,0,0,0,0
0,0.1312,168.76,9.729134165,5.36,652,299.9583333,2486,82.9,0,0,0,1,0,0,0,0,0,0
1,0.1287,174.9,10.96819829,10.28,687,2160.0,2564,19.4,3,0,0,0,0,1,0,0,0,0
1,0.13409402290442896,189.96905127136327,10.992325488866522,12.799660604270626,682,11095.64524408171,8767,45.867241973236645,3,0,0,0,0,0,0,0,0,0
1,0.1395908640125913,298.2526563445856,10.620864809805054,17.372766105769543,693,2047.9114311544774,13128,67.68402784050163,0,0,0,0,0,1,0,0,0,0
1,0.10922360493897748,410.77046399601977,11.176177203505038,12.206583430541095,715,4276.564665246478,12248,39.97594526159611,1,0,0,0,0,1,0,0,0,0
0,0.11251585401821229,151.3173633560279,11.121244932052567,5.95233574986033,677,3281.0342934823375,2750,47.69310969262577,3,0,0,0,0,0,0,0,0,0
0,0.1008,113.07,9.392661929,3.0,707,930.0416667,447,7.8,1,0,0,1,0,0,0,0,0,0
1,0.1411,171.15,10.73630972,12.11,672,2700.041667,10523,57.8,0,1,0,0,0,1,0,0,0,0
0,0.11766588525027791,99.35542517950574,10.714049406348963,10.776772675323688,688,2013.8400637130114,2888,54.98793289118031,1,0,0,0,0,0,0,0,0,0
1,0.1189,116.08,10.30895266,11.68,722,6870.0,4621,45.8,0,0,0,0,1,0,0,0,0,0
1,0.0737,24.84,10.46310334,7.65,777,4620.041667,19901,29.8,0,0,0,0,0,1,0,0,0,0
1,0.1326554920091128,421.91456997606656,10.446319140777035,21.081981271736222,704,3826.406312063788,8902,45.01854738299131,0,0,0,0,0,1,0,0,0,0
1,0.1284,336.18,10.59663473,19.44,727,4470.0,17944,57.5,0,0,0,0,0,1,0,0,0,0
1,0.1430783880597916,625.5976531353763,11.092924511736657,7.82520149252605,680,3868.919062961844,15814,84.1625938544288,0,0,0,0,0,1,0,0,0,0
1,0.11499268266442367,209.66295389386508,10.974949302999455,15.966758510964416,701,4821.907915076197,17567,72.99049652622385,0,0,0,0,0,0,0,0,0,0
0,0.1425,411.6,11.15625052,9.77,657,3509.041667,4768,59.6,4,1,0,0,0,1,0,0,0,0
0,0.1178717105455683,145.63996153160227,10.21289570253165,7.788534316536875,677,1773.099937740675,4967,24.414342884484302,1,0,0,0,0,1,0,0,0,0
0,0.13794424883885087,333.5163156586903,10.30895266,2.292569494768192,655,617.2684474888794,1892,51.155134515154266,4,0,0,0,0,1,0,0,0,0
0,0.1843,290.96,11.51292546,24.55,672,4529.958333,34474,89.8,8,0,0,1,0,0,0,0,0,0
1,0.134709098181317,176.58139610965014,10.346611095226175,13.680712483640677,684,1664.7981293123144,8398,45.43507100857244,1,0,0,0,0,0,0,0,0,0
0,0.0712,30.94,10.81977828,1.1,772,5910.0,0,0.8,3,0,0,1,0,0,0,0,0,0
1,0.09729914166336551,262.99162590764536,11.393430832096806,14.22255842041306,727,7404.017133319956,39681,62.174761596503274,0,0,0,0,0,0,0,0,0,0
0,0.1423601211031599,138.31656640927633,10.476175950424741,17.165153003085685,689,886.9601943256004,2946,45.71315073252762,2,0,0,0,0,0,0,0,0,0
0,0.1659184253138114,329.8403529665461,10.371434192232662,22.078001062761626,650,4459.931071129711,10669,77.71794807531572,3,0,0,0,0,0,0,0,0,0
0,0.13622539424793798,392.12929639128544,10.985176756486874,17.29072339179854,706,3801.4798490940193,11028,41.00300291352563,3,0,0,0,0,0,0,0,0,0
0,0.16211006302374484,241.44505550346196,10.751153296067226,22.393483424075637,663,3498.558123189605,18598,87.11137488576489,1,0,0,0,0,0,0,0,0,0
1,0.0963,308.11,10.62132735,6.85,762,4499.958333,12865,18.8,2,0,0,0,0,1,0,0,0,0
1,0.116346436832407,209.77965591125567,10.176990575125167,19.5770774231261,715,4450.843765285019,6408,37.75655990154682,1,0,0,0,0,0,0,0,0,0
0,0.1348,678.49,11.06663836,4.29,727,4500.041667,10040,38.5,6,0,0,1,0,0,0,0,0,0
0,0.1515571075941995,567.4054948997615,11.49364555434398,20.495315669534044,697,6155.788514271255,111135,89.29604910114095,4,0,0,1,0,0,0,0,0,0
0,0.13677565805755515,361.12400858269996,11.010372667894456,21.774694594396035,681,6179.782282863645,61757,75.3259495092824,1,0,0,0,0,1,0,0,0,0
0,0.11445162534960014,253.5083879311756,11.36432138325491,12.486831839788277,680,3027.7674468802184,12951,93.24414450135203,3,0,0,0,0,0,0,0,0,0
0,0.13738214551082498,237.81720913820624,10.659007436989313,24.35263373382566,705,6990.388304646284,39360,87.54230169929937,0,0,0,0,0,0,0,0,0,0
1,0.12093469514434327,60.963813405414214,11.422631489136185,9.099572641221796,676,3396.01979883404,36255,84.74594859685162,0,0,0,0,0,0,0,0,0,0
1,0.11121028090485449,289.1545429361433,11.101781702696782,18.350923482337702,700,4155.24833134304,12448,59.75990463850598,1,0,0,0,0,0,0,0,0,0
1,0.1289735511458345,239.69591602950476,10.61289159296405,1.686083231453285,753,1414.7141190068592,0,0.0,0,0,0,1,0,0,0,0,0,0
1,0.16,175.79,10.77891462,3.73,672,1530.0,3218,42.9,3,0,0,1,0,0,0,0,0,0
0,0.164232375472354,296.89675576030714,10.86529200079074,25.57701469334073,680,3599.8528366718374,23470,60.53784160452028,5,0,0,0,0,0,0,0,0,0
1,0.1114,164.02,11.12534939,13.35,722,4650.0,3768,43.0,0,0,0,0,0,1,0,0,0,0
1,0.13512722862652243,108.14351954255461,10.50323125938144,14.176764146922395,718,7980.933470190723,17676,93.10260683636298,0,0,0,0,0,1,0,0,0,0
1,0.1273,402.8,10.82697234,18.35,697,3960.0,12006,46.4,0,1,0,0,0,1,0,0,0,0
0,0.1091,326.97,10.26813067,2.46,682,2609.041667,1999,99.9,3,0,0,1,0,0,0,0,0,0
0,0.1416223152215087,539.892230722351,11.677912795967957,12.645325271238233,707,4410.840673085677,33099,96.58974083016804,2,0,0,0,0,0,0,0,0,0
1,0.0907,191.0,11.08214255,5.0,752,4384.0,86,0.5,1,0,0,1,0,0,0,0,0,0
1,0.1253,522.08,11.35035948,9.05,717,1770.0,5760,22.5,0,0,0,0,0,1,0,0,0,0
1,0.1392,51.21,10.89673933,20.7,672,2400.041667,1449,90.6,1,0,0,0,0,1,0,0,0,0
1,0.1287,50.45,10.4744671,22.71,702,6119.958333,705,70.5,1,1,0,1,0,0,0,0,0,0
1,0.08997548359328422,189.78860329809478,10.209022740655412,17.80914358544558,756,4614.005054448783,20874,29.021008664558227,2,0,0,0,1,0,0,0,0,0
0,0.12697127831650143,83.15073963796256,9.509906006838497,15.468881896663696,669,1419.263749066725,445,80.96232370784455,1,0,0,0,0,1,0,0,0,0
1,0.1008,80.77,11.08220409,1.55,697,4380.0,9743,62.9,1,0,0,1,0,0,0,0,0,0
1,0.08755813037821027,302.23101814290203,11.023751368872853,15.663014021265191,728,3148.0061658241098,16941,39.98437884157877,1,0,0,0,0,0,0,0,0,0
0,0.1703,107.01,11.40756495,28.3,667,7709.958333,42876,79.1,5,0,0,0,0,1,0,0,0,0
1,0.0963,224.66,11.54334797,16.33,732,6218.0,28365,44.7,1,0,0,0,1,0,0,0,0,0
1,0.1253,334.67,11.06663836,10.78,702,4800.0,26373,78.5,1,1,0,0,0,1,0,0,0,0
1,0.1039,324.51,11.08795638,14.82,767,6420.0,0,0.0,1,0,0,1,0,0,0,0,0,0
1,0.10744378647178679,203.85030933245582,10.442784749121872,1.8763411737125075,715,6595.2523702369,221,19.22060311117346,1,0,0,1,0,0,0,0,0,0
0,0.09676290194449974,170.23002200442002,9.804637241660076,10.835197222863618,712,2199.3669890109986,5300,37.58149626177097,3,0,0,0,0,0,0,0,0,0
0,0.09796145560523511,124.4348086751879,10.171054157392543,11.680838817823451,704,2176.4662664525786,4399,35.15866121350622,1,0,0,0,0,0,0,0,0,0
1,0.13903490269950566,510.7079657116883,10.731587756161861,16.51342375675063,703,4098.455406288803,18954,92.13351747257533,2,0,0,0,0,0,0,0,0,0
1,0.14250714791837765,275.7600045813571,11.370663421396634,11.686652356743563,681,2604.7059649205517,15522,76.61918059580908,0,0,0,1,0,0,0,0,0,0
1,0.1218,133.2,11.00209984,11.52,692,7619.958333,17883,73.6,1,1,0,0,0,1,0,0,0,0
0,0.14338825765386395,507.2894393374966,10.86942314098283,23.978278457126333,707,6262.938856125453,11992,58.07077254919017,1,0,0,0,0,1,0,0,0,0
1,0.1277621445968216,484.92182607402606,11.338125917631988,12.899865221265884,707,5668.983243922184,14023,31.11055388001098,0,0,0,0,0,0,0,0,0,0
0,0.1475,55.27,11.55214618,16.97,652,3929.958333,31140,52.6,1,1,0,0,0,1,0,0,0,0
1,0.1947,737.94,11.91839057,0.98,667,6419.958333,29518,97.4,0,0,0,1,0,0,0,0,0,0
1,0.1505,69.39,10.81977828,22.99,667,3930.0,6712,64.5,2,0,0,1,0,0,0,0,0,0
1,0.1189,198.99,11.15625052,7.23,722,2249.958333,4965,53.4,0,0,0,1,0,0,0,0,0,0
1,0.1442,481.36,11.73606902,13.27,682,8473.0,30160,33.1,2,1,0,0,0,1,0,0,0,0
0,0.1580619707546317,324.0895226350589,10.327807444698529,14.310390069866743,672,1780.564236799567,9620,55.80836550453567,3,0,0,0,0,1,0,0,0,0
0,0.14856461097027066,498.5731130526742,11.324663585461305,21.44780001567729,704,3621.634282640231,13713,85.53389186502268,0,0,0,0,0,0,0,0,0,0
1,0.0964,802.47,10.77895629,9.78,742,2550.0,8283,12.7,4,0,0,0,0,1,0,0,0,0
1,0.11089865074598607,486.27718286659785,11.3168625039613,10.764514229568476,753,7652.621532299767,13494,31.582324382552393,2,0,0,0,0,1,0,0,0,0
