credit.policy,int.rate,installment,log.annual.inc,dti,fico,days.with.cr.line,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,purpose_all_other,purpose_credit_card,purpose_debt_consolidation,purpose_educational,purpose_home_improvement,purpose_major_purchase,purpose_small_business
1,0.1531,522.23,10.59663473,12.33,682,1440.0,5365,78.9,0,0,0,0,0,1,0,0,0,0
1,0.0894,222.41,10.77895629,14.4,722,3750.041667,1821,31.4,2,0,0,0,0,1,0,0,0,0
1,0.1183,497.01,11.00209984,7.78,727,6150.0,12609,67.1,0,0,0,0,0,1,0,0,0,0
1,0.1148,158.25,11.50690739,23.76,742,6240.0,57542,24.2,0,0,0,1,0,0,0,0,0,0
1,0.1114,459.25,12.03765399,4.76,662,3300.0,7044,61.8,1,0,0,1,0,0,0,0,0,0
1,0.1287,311.11,9.998615898,15.44,687,4573.041667,4806,27.2,0,0,0,0,0,1,0,0,0,0
1,0.1322,287.31,11.22524339,7.73,687,7950.0,4167,19.8,1,1,0,0,1,0,0,0,0,0
1,0.1426,343.06,10.67359577,0.78,692,4800.041667,966,48.3,3,0,0,1,0,0,0,0,0,0
1,0.1565,349.87,10.49127422,14.97,662,3810.041667,11147,82.6,2,0,0,1,0,0,0,0,0,0
1,0.1287,269.07,10.87426647,17.16,687,2970.041667,4022,82.1,2,0,0,0,0,1,0,0,0,0
1,0.1253,368.13,10.81977828,16.78,707,10200.0,4877,46.0,2,0,0,0,1,0,0,0,0,0
1,0.1287,504.5,11.00209984,10.86,702,3630.0,23369,58.0,2,0,0,0,0,1,0,0,0,0
1,0.1287,282.52,10.46310334,21.36,687,2191.0,8039,75.8,0,0,0,0,0,1,0,0,0,0
1,0.1114,433.01,11.73606902,7.62,752,6240.0,1847,4.6,0,0,0,0,0,1,0,0,0,0
1,0.1426,624.37,10.93131966,15.65,682,2610.041667,17506,76.4,3,0,0,0,0,1,0,0,0,0
1,0.1183,165.67,9.903487553,13.02,702,3960.0,2177,31.6,2,0,0,1,0,0,0,0,0,0
1,0.0859,284.5,10.70772878,21.99,762,7830.041667,9519,17.8,3,0,0,1,0,0,0,0,0,0
1,0.1114,98.42,10.20359214,14.67,762,4800.041667,543,54.3,0,0,0,0,0,1,0,0,0,0
1,0.1461,861.88,11.17043516,22.62,712,4140.041667,32484,52.7,0,0,0,0,0,1,0,0,0,0
1,0.1357,339.69,11.59873612,21.32,682,4740.0,21476,37.9,2,1,0,1,0,0,0,0,0,0
1,0.1496,277.16,11.69524702,11.7,667,7027.041667,18131,81.1,3,0,0,0,0,1,0,0,0,0
1,0.0859,158.06,11.03488966,16.3,732,4110.041667,7739,32.8,0,0,0,1,0,0,0,0,0,0
1,0.1287,269.07,11.82041016,16.59,687,4140.041667,43312,79.9,0,0,0,0,0,1,0,0,0,0
1,0.1357,203.82,10.03801845,20.19,702,1920.041667,4961,88.6,1,0,0,0,0,1,0,0,0,0
1,0.1183,165.67,10.49127422,15.17,742,4804.041667,3024,33.26,1,0,0,0,0,1,0,0,0,0
1,0.1218,199.8,11.26446411,19.88,702,3750.041667,9993,88.4,0,0,0,0,0,1,0,0,0,0
1,0.074,93.18,10.89673933,22.82,777,7110.041667,0,0.0,0,0,0,1,0,0,0,0,0,0
1,0.074,99.39,11.17043516,11.98,772,5790.0,2079,2.0,2,0,0,1,0,0,0,0,0,0
1,0.1114,52.49,11.15625052,0.45,717,1920.041667,490,2.0,2,0,0,0,1,0,0,0,0,0
1,0.1148,69.24,10.42228135,13.39,702,2520.0,14878,37.7,1,0,0,0,1,0,0,0,0,0
1,0.1183,278.33,10.75790288,5.67,712,2341.041667,9033,33.3,1,0,0,0,0,1,0,0,0,0
1,0.1461,189.62,11.02516511,20.38,667,5376.0,14103,58.0,0,0,0,1,0,0,0,0,0,0
1,0.1392,682.74,11.69524702,21.64,697,3870.041667,72682,64.6,1,0,0,0,0,1,0,0,0,0
1,0.1218,599.4,11.35040654,11.93,717,3240.0,64394,80.7,0,0,0,0,0,1,0,0,0,0
1,0.1148,412.11,11.73606902,9.43,732,6600.0,4365,49.0,0,0,0,0,0,1,0,0,0,0
1,0.1183,828.35,10.80900445,21.45,777,3662.0,1113,4.5,1,0,0,1,0,0,0,0,0,0
1,0.1253,267.74,11.00209984,8.58,697,6060.041667,7473,50.8,0,0,0,0,0,1,0,0,0,0
1,0.1357,849.22,12.46843691,9.3,717,7140.041667,19048,50.9,2,0,0,1,0,0,0,0,0,0
1,0.1322,253.51,10.59663473,13.31,682,4153.041667,8103,51.9,0,0,0,0,1,0,0,0,0,0
1,0.1183,430.75,10.57131693,24.31,712,2280.041667,7834,55.2,0,0,0,0,0,1,0,0,0,0
1,0.1287,134.54,10.08580911,22.55,677,1920.041667,7679,38.8,1,0,0,0,0,1,0,0,0,0
1,0.1148,148.36,10.6454249,0.0,772,5520.0,0,0.0,0,0,0,0,1,0,0,0,0,0
1,0.0859,316.11,11.53272809,9.33,802,5760.0,2890,4.7,0,0,0,1,0,0,0,0,0,0
1,0.1253,686.06,10.61972606,17.38,712,3876.041667,18061,78.2,1,0,0,0,0,1,0,0,0,0
1,0.074,186.36,11.28978191,2.9,772,5628.041667,9649,17.8,1,0,0,1,0,0,0,0,0,0
1,0.1322,405.61,10.17495945,3.7,767,3750.041667,4809,43.3,0,0,0,0,0,1,0,0,0,0
1,0.1114,328.04,12.04355372,10.79,722,8340.0,3441,41.9,3,0,0,0,1,0,0,0,0,0
1,0.1114,82.01,10.30895266,19.88,757,2280.041667,1781,35.6,0,0,0,0,1,0,0,0,0,0
1,0.1322,405.61,10.59663473,1.83,697,2163.0,2032,37.6,1,0,0,1,0,0,0,0,0,0
1,0.1426,548.9,11.36210258,12.71,687,5264.041667,16799,74.7,1,1,0,0,1,0,0,0,0,0
1,0.1426,274.45,10.40426284,16.22,687,3330.0,811,54.1,0,0,0,1,0,0,0,0,0,0
1,0.1114,492.06,11.00009784,0.0,797,7080.041667,0,0.0,1,0,0,1,0,0,0,0,0,0
1,0.1148,478.05,11.27720313,6.88,752,7592.0,18003,35.0,5,0,0,0,0,1,0,0,0,0
1,0.1392,85.35,10.74720759,16.54,672,3690.0,2271,87.3,1,1,0,0,0,1,0,0,0,0
1,0.1426,34.31,9.903487553,8.34,667,1710.041667,3449,69.0,1,0,0,1,0,0,0,0,0,0
1,0.1287,168.17,11.40756495,22.43,677,4140.041667,44084,65.1,1,0,0,0,0,1,0,0,0,0
1,0.0894,317.72,11.65094676,6.34,737,2310.041667,12077,71.7,1,0,0,0,0,1,0,0,0,0
1,0.1218,832.5,11.26446411,17.62,742,4290.0,13263,35.5,0,0,0,0,1,0,0,0,0,0
1,0.1392,238.96,10.13459927,14.14,702,1230.041667,373,41.4,0,0,0,0,0,1,0,0,0,0
1,0.0859,31.62,10.49127422,1.9,737,2730.041667,603,2.2,0,0,0,0,0,1,0,0,0,0
1,0.1357,407.63,11.51292546,11.48,712,7139.041667,21006,95.0,0,0,0,0,1,0,0,0,0,0
1,0.1357,509.53,11.58988651,9.43,687,3720.041667,29988,83.1,0,0,0,0,0,1,0,0,0,0
1,0.0894,66.73,9.392661929,5.8,732,2310.041667,1316,4.1,0,1,0,1,0,0,0,0,0,0
1,0.1426,384.23,10.77895629,12.55,682,1927.041667,11969,82.5,0,0,0,1,0,0,0,0,0,0
1,0.1148,164.85,10.08580911,11.0,732,2612.041667,4159,59.4,1,0,0,1,0,0,0,0,0,0
1,0.1218,666.0,10.78384018,7.61,727,3180.0,10241,38.5,1,0,0,0,0,1,0,0,0,0
1,0.1426,384.23,11.19908503,5.83,677,3990.0,9956,63.0,0,0,0,0,0,1,0,0,0,0
1,0.1253,562.24,10.81977828,8.21,732,2160.0,21589,84.9,0,0,0,0,0,1,0,0,0,0
1,0.0859,31.62,11.16193434,13.62,747,3690.0,23,0.1,1,0,0,1,0,0,0,0,0,0
1,0.1426,514.59,11.51292546,1.09,687,2940.0,3098,72.0,0,0,0,1,0,0,0,0,0,0
1,0.1392,102.42,9.700146629,14.71,712,1140.0,1442,15.3,3,0,0,1,0,0,0,0,0,0
1,0.0894,381.26,11.39639165,1.0,787,5340.041667,2740,2.1,2,0,0,1,0,0,0,0,0,0
1,0.1218,832.5,11.36210258,9.99,742,7020.041667,22915,24.1,1,0,0,0,0,1,0,0,0,0
1,0.0894,234.32,11.46163217,6.44,742,1747.0,4212,9.6,0,0,0,1,0,0,0,0,0,0
1,0.1322,270.41,11.46126368,18.55,682,4410.0,37175,82.8,2,0,0,0,0,1,0,0,0,0
1,0.1287,269.07,11.59542669,15.86,687,7890.041667,9832,80.6,3,1,0,1,0,0,0,0,0,0
1,0.1461,86.19,10.46310334,17.25,662,2250.041667,1920,48.0,1,0,0,1,0,0,0,0,0,0
1,0.1461,103.43,10.71441777,23.2,662,3608.0,1498,62.4,1,0,0,0,0,1,0,0,0,0
1,0.1183,281.64,10.98529272,15.36,712,2250.041667,6444,41.8,0,0,0,0,0,1,0,0,0,0
1,0.1496,332.6,11.11765818,5.56,667,4920.041667,11028,23.5,1,1,0,0,0,1,0,0,0,0
1,0.074,155.3,11.21721122,2.15,777,5250.041667,8334,27.1,0,0,0,1,0,0,0,0,0,0
1,0.1287,393.51,10.89362336,24.7,697,7380.041667,9201,81.4,2,0,0,0,1,0,0,0,0,0
1,0.0774,171.71,10.55841352,8.42,757,3360.041667,5338,23.0,1,0,0,0,0,1,0,0,0,0
1,0.1287,504.5,10.78931908,15.39,717,3060.041667,15122,61.5,0,0,0,0,0,1,0,0,0,0
1,0.1496,692.9,11.69903982,21.04,687,6990.041667,93597,89.1,2,0,0,0,0,1,0,0,0,0
1,0.1392,170.69,11.6784399,21.98,677,7050.041667,53860,86.3,3,0,0,0,0,1,0,0,0,0
1,0.1218,466.2,10.93310697,6.36,732,3660.0,13719,47.6,2,0,0,0,0,1,0,0,0,0
1,0.074,31.06,10.71441777,3.84,762,3360.041667,2387,6.9,1,0,0,1,0,0,0,0,0,0
1,0.0894,171.57,11.22524339,10.48,732,4650.0,45340,61.5,1,0,0,0,0,1,0,0,0,0
1,0.0894,381.26,10.71441777,10.77,757,7806.041667,18115,33.1,0,0,0,0,1,0,0,0,0,0
1,0.1461,172.38,10.91508846,2.42,667,4050.0,2771,16.4,0,0,0,0,0,1,0,0,0,0
1,0.1496,866.13,11.3736634,24.19,707,10591.0,13580,48.5,3,0,0,0,0,1,0,0,0,0
1,0.1114,164.02,11.12534939,13.35,722,4650.0,3768,43.0,0,0,0,0,0,1,0,0,0,0
1,0.1565,34.99,9.680344001,14.1,667,1470.0,5802,70.1,0,0,0,1,0,0,0,0,0,0
1,0.1392,512.06,12.01370075,6.65,697,8880.041667,25641,92.2,0,1,0,0,0,1,0,0,0,0
1,0.0751,451.09,11.26446411,17.8,792,5854.0,7353,26.7,0,0,0,0,0,1,0,0,0,0
1,0.1635,247.31,10.49127422,3.73,672,1860.0,3722,93.0,0,0,0,1,0,0,0,0,0,0
1,0.1253,267.74,10.54534144,8.43,697,2280.041667,8217,67.5,0,0,0,0,0,1,0,0,0,0
1,0.1183,646.12,11.14041146,16.44,737,6570.0,27414,62.4,2,0,0,0,1,0,0,0,0,0
1,0.0859,347.72,10.46310334,11.07,747,3720.041667,9298,36.0,1,0,0,0,0,1,0,0,0,0
1,0.0859,410.94,10.47243113,17.63,777,5970.041667,10340,20.2,0,0,0,0,0,1,0,0,0,0
1,0.0859,208.63,10.46310334,14.84,737,3450.041667,4262,15.3,2,0,0,0,0,1,0,0,0,0
1,0.074,149.09,11.69524702,15.3,792,7320.0,4645,12.7,3,0,0,0,0,1,0,0,0,0
1,0.1114,196.83,9.873234509,13.17,732,2550.0,1207,28.1,3,0,0,0,0,1,0,0,0,0
1,0.1253,829.97,11.3736634,5.9,752,7230.0,0,0.0,0,0,0,0,0,1,0,0,0,0
1,0.0859,316.11,11.60823564,2.02,787,6720.041667,4,0.0,0,0,0,1,0,0,0,0,0,0
1,0.1461,51.72,10.30895266,6.44,677,5040.0,5464,86.7,1,0,0,1,0,0,0,0,0,0
1,0.0894,317.72,11.1844214,9.38,782,5943.041667,3187,13.1,0,0,0,1,0,0,0,0,0,0
1,0.1531,844.28,11.00209984,19.88,682,4823.041667,31756,79.6,2,0,0,0,0,1,0,0,0,0
1,0.1253,33.47,9.862665558,1.25,692,2970.0,379,15.8,1,0,0,1,0,0,0,0,0,0
1,0.0894,190.63,11.00209984,2.86,757,4830.041667,7392,42.5,0,0,0,0,0,1,0,0,0,0
1,0.0894,285.95,10.46310334,7.58,752,2610.041667,10308,35.2,1,0,0,0,1,0,0,0,0,0
1,0.074,31.06,10.34174248,0.97,812,6030.041667,753,2.4,0,0,0,1,0,0,0,0,0,0
1,0.0859,252.89,10.0024275,22.17,757,5670.041667,2815,8.5,0,0,0,0,0,1,0,0,0,0
1,0.1114,426.45,10.81977828,14.06,742,4410.0,12878,50.9,1,0,0,1,0,0,0,0,0,0
1,0.0894,355.85,11.15625052,13.08,762,4410.0,182,60.7,0,0,0,0,0,1,0,0,0,0
1,0.16,527.36,11.51292546,18.91,667,6420.041667,30523,66.2,0,0,0,0,0,1,0,0,0,0
1,0.0705,494.4,11.59910316,5.8,727,7260.0,24166,55.8,2,0,0,1,0,0,0,0,0,0
1,0.074,71.44,10.50232405,18.59,762,5640.041667,2177,7.3,2,0,0,1,0,0,0,0,0,0
1,0.0894,158.86,10.16585182,14.95,737,11702.0,10681,22.3,0,0,0,1,0,0,0,0,0,0
1,0.1218,799.2,12.20607265,9.13,757,3810.041667,298,1.0,1,0,0,0,0,1,0,0,0,0
1,0.1183,795.22,12.1547583,1.88,792,4200.041667,682,3.3,1,0,0,0,0,1,0,0,0,0
1,0.1496,831.48,12.20607265,0.2,707,5220.041667,255,0.8,0,1,0,0,0,1,0,0,0,0
1,0.1183,795.22,11.91839057,0.7,812,11700.0,346,0.7,0,0,0,0,0,1,0,0,0,0
1,0.1704,651.06,10.60905725,14.96,662,2430.041667,14248,44.9,1,1,0,0,0,1,0,0,0,0
1,0.1253,133.87,10.90716699,14.12,707,2497.0,1809,11.4,0,0,0,1,0,0,0,0,0,0
1,0.0894,158.86,9.705036614,12.29,727,1830.0,7901,44.4,2,0,0,0,0,1,0,0,0,0
1,0.1287,840.83,11.96718074,16.42,717,7200.041667,47643,82.6,1,0,0,0,0,1,0,0,0,0
1,0.1218,166.5,10.7538359,6.38,772,1440.0,233,6.7,0,0,0,0,0,1,0,0,0,0
1,0.0774,78.05,10.08580911,0.78,757,2380.041667,273,1.6,1,0,0,1,0,0,0,0,0,0
1,0.0774,280.97,10.81977828,8.21,807,4410.0,5175,6.6,0,0,0,0,0,1,0,0,0,0
1,0.1253,836.66,11.6351431,6.9,727,7110.041667,22180,55.9,2,1,0,1,0,0,0,0,0,0
1,0.0894,238.29,10.43998092,8.88,792,4710.0,2470,32.1,0,0,0,1,0,0,0,0,0,0
1,0.0859,205.47,10.76663064,4.83,782,3844.041667,1369,27.4,0,0,0,1,0,0,0,0,0,0
1,0.1287,302.7,10.91508846,16.15,687,3391.041667,9846,80.0,0,0,0,0,0,1,0,0,0,0
1,0.1461,330.97,11.2835123,13.93,667,3660.0,9194,82.8,0,0,0,1,0,0,0,0,0,0
1,0.1148,296.72,10.4341158,24.49,722,4050.0,8016,49.8,0,0,0,0,0,1,0,0,0,0
1,0.074,186.36,11.58247951,9.51,772,10020.04167,5628,14.2,0,0,0,0,1,0,0,0,0,0
1,0.074,496.95,11.1844214,21.52,702,3210.0,18813,53.9,1,0,0,1,0,0,0,0,0,0
1,0.1531,426.49,10.47333652,19.65,667,3810.041667,11705,81.3,0,0,0,0,1,0,0,0,0,0
1,0.0894,184.28,9.92329018,8.0,747,2971.0,995,4.2,1,0,0,1,0,0,0,0,0,0
1,0.1287,807.2,11.28978191,10.0,722,1890.041667,9715,24.6,1,0,0,1,0,0,0,0,0,0
1,0.1099,818.38,11.98292909,10.24,742,5191.0,38139,41.8,2,0,0,0,1,0,0,0,0,0
1,0.1114,656.07,11.00209984,8.56,772,8880.041667,18609,16.6,2,0,0,0,0,1,0,0,0,0
1,0.1148,276.94,10.23995979,21.05,732,7470.041667,438,21.9,1,0,0,1,0,0,0,0,0,0
1,0.0774,636.86,11.22524339,15.38,707,7991.0,28260,45.3,3,0,0,1,0,0,0,0,0,0
1,0.1183,828.35,11.77528973,16.19,752,5942.041667,48787,18.3,1,0,0,0,0,1,0,0,0,0
1,0.1114,196.83,10.66895539,6.28,712,2640.041667,1571,30.2,1,0,0,0,0,1,0,0,0,0
1,0.1148,494.53,10.62132735,24.97,737,4140.041667,14630,60.5,3,0,0,0,0,1,0,0,0,0
1,0.1426,171.53,12.54254488,14.27,707,4380.0,85303,98.2,1,0,0,0,1,0,0,0,0,0
1,0.1183,795.22,11.91839057,0.7,812,11702.0,346,0.7,0,0,0,1,0,0,0,0,0,0
1,0.1148,527.5,10.59663473,16.44,737,3990.0,5768,39.2,1,0,0,0,0,1,0,0,0,0
1,0.0774,156.1,10.8729019,23.1,757,3030.041667,4987,12.2,0,0,0,0,1,0,0,0,0,0
1,0.074,155.3,10.858999,16.43,777,8910.041667,89277,11.6,1,0,0,1,0,0,0,0,0,0
1,0.1218,765.9,12.20607265,9.13,757,3813.041667,298,1.0,1,0,0,0,1,0,0,0,0,0
1,0.1565,166.19,9.952277717,19.14,667,4520.041667,12741,72.8,0,0,0,0,1,0,0,0,0,0
1,0.1531,452.6,10.858999,16.34,667,3720.041667,14092,57.8,0,1,0,0,0,1,0,0,0,0
1,0.1496,831.48,11.98292909,0.2,707,5223.041667,255,0.8,0,1,0,1,0,0,0,0,0,0
1,0.0894,238.29,10.4341158,6.46,757,2443.041667,3444,15.9,2,0,0,1,0,0,0,0,0,0
1,0.1183,795.22,11.0744205,19.11,747,4170.041667,3567,7.4,2,0,0,0,0,1,0,0,0,0
1,0.0859,379.33,10.59663473,9.33,797,6030.041667,2823,5.7,1,0,0,0,1,0,0,0,0,0
1,0.1357,339.69,11.17745273,4.72,687,4440.0,8989,79.5,0,0,0,0,0,1,0,0,0,0
1,0.1426,686.12,11.45158183,24.77,687,3690.0,17816,70.4,0,0,0,1,0,0,0,0,0,0
1,0.1287,470.87,10.42228135,22.29,767,4928.041667,12039,88.0,4,0,0,1,0,0,0,0,0,0
1,0.1218,83.25,10.81977828,15.55,692,2040.041667,6592,48.1,1,0,0,1,0,0,0,0,0,0
1,0.1114,492.06,11.51292546,17.01,767,5820.0,8828,19.5,2,0,0,1,0,0,0,0,0,0
1,0.1183,728.95,12.25486281,13.51,757,3814.041667,298,1.0,1,0,0,0,0,1,0,0,0,0
1,0.1183,762.08,12.15477935,6.91,792,4204.041667,682,3.3,1,0,0,0,1,0,0,0,0,0
1,0.1385,682.08,11.15625052,8.16,697,3480.041667,3153,28.9,2,0,0,0,0,1,0,0,0,0
1,0.0705,278.1,11.77528973,4.98,792,7620.0,4433,3.9,0,0,0,1,0,0,0,0,0,0
1,0.0705,355.35,11.2185544,16.38,722,4380.0,8813,67.6,1,0,0,1,0,0,0,0,0,0
1,0.1148,80.78,11.00209984,18.66,702,9360.041667,14626,51.5,1,0,0,1,0,0,0,0,0,0
1,0.1287,336.34,10.69194491,11.75,692,2730.041667,703,18.5,0,1,0,0,0,1,0,0,0,0
1,0.1322,709.82,11.48246626,20.1,712,4358.0,22245,72.5,2,0,0,0,0,1,0,0,0,0
1,0.0894,381.26,12.59133505,0.5,797,5970.041667,5306,2.8,0,0,0,1,0,0,0,0,0,0
1,0.1426,720.43,12.04355372,0.2,707,5224.041667,255,0.8,0,1,0,1,0,0,0,0,0,0
1,0.0894,31.78,11.46163217,0.25,767,2100.0,165,1.1,0,0,0,0,1,0,0,0,0,0
1,0.0894,571.89,12.46843691,0.65,782,11580.0,6096,17.3,0,0,0,1,0,0,0,0,0,0
1,0.0705,494.4,12.39617634,6.4,802,5430.0,74927,13.9,0,0,0,1,0,0,0,0,0,0
1,0.1148,659.37,11.56171563,11.14,747,5875.0,8080,23.5,1,0,0,0,1,0,0,0,0,0
1,0.1114,328.04,10.858999,22.08,732,3960.0,6934,34.2,3,0,0,1,0,0,0,0,0,0
1,0.1148,197.82,11.00209984,9.12,712,4652.0,8715,50.1,0,1,0,1,0,0,0,0,0,0
1,0.0894,285.95,10.59663473,12.42,767,4478.041667,739,2.1,1,0,0,1,0,0,0,0,0,0
1,0.1218,799.2,11.8493977,24.2,757,3815.041667,298,1.0,1,0,0,1,0,0,0,0,0,0
1,0.1148,692.34,11.77528973,23.43,792,4205.041667,682,3.3,1,0,0,1,0,0,0,0,0,0
1,0.1114,328.04,10.95080655,16.21,722,4771.0,29682,28.4,0,0,0,0,0,1,0,0,0,0
1,0.1183,795.22,11.77528973,15.38,812,11705.0,346,0.7,0,0,0,0,0,1,0,0,0,0
1,0.1183,712.38,11.8493977,24.2,757,3816.041667,298,1.0,1,0,0,0,0,1,0,0,0,0
1,0.1496,817.63,11.69524702,8.51,707,5226.041667,255,0.8,0,1,0,1,0,0,0,0,0,0
1,0.1183,811.79,11.91839057,13.42,812,11706.0,346,0.7,0,0,0,1,0,0,0,0,0,0
1,0.1253,510.37,10.42228135,19.21,712,3780.041667,7645,41.9,1,1,0,0,0,1,0,0,0,0
1,0.1114,328.04,11.11575585,9.64,757,4410.0,61034,37.6,5,0,0,1,0,0,0,0,0,0
1,0.0988,483.16,10.71441777,12.91,797,5190.0,808,0.5,2,1,0,1,0,0,0,0,0,0
1,0.0705,494.4,12.20607265,6.94,737,7983.0,64266,60.8,0,0,0,1,0,0,0,0,0,0
1,0.1253,334.67,11.08214255,3.54,707,4890.041667,9514,27.2,1,0,0,0,0,1,0,0,0,0
1,0.1183,695.82,11.91839057,22.94,757,3817.041667,298,1.0,1,0,0,0,1,0,0,0,0,0
1,0.1496,782.98,11.77528973,7.88,707,5227.041667,255,0.8,0,1,0,1,0,0,0,0,0,0
1,0.1183,795.22,11.98292909,12.63,812,11707.0,346,0.7,0,0,0,0,0,1,0,0,0,0
1,0.1287,235.44,11.40756495,24.76,687,8416.0,26241,57.4,1,0,0,0,0,1,0,0,0,0
1,0.1025,647.7,10.71441777,4.11,747,3183.041667,5081,40.0,0,0,0,0,0,1,0,0,0,0
1,0.1148,712.12,11.83500896,22.09,792,4208.041667,682,3.3,1,0,0,0,0,1,0,0,0,0
1,0.1496,814.16,11.72803684,8.25,707,5228.041667,255,0.8,0,1,0,1,0,0,0,0,0,0
1,0.1183,99.41,11.1844214,11.12,727,8220.041667,1942,77.7,0,0,0,1,0,0,0,0,0,0
1,0.1322,388.71,10.92593848,20.7,687,2280.041667,15543,57.4,3,0,0,0,0,1,0,0,0,0
1,0.074,248.48,11.19821472,0.44,697,5190.041667,666,8.5,0,1,0,1,0,0,0,0,0,0
1,0.1114,393.65,11.28978191,2.85,757,3480.041667,31183,72.5,3,0,0,0,0,1,0,0,0,0
1,0.1253,309.57,11.17745273,13.83,692,2490.0,18463,79.2,1,0,0,0,0,1,0,0,0,0
1,0.1273,429.65,10.70099475,12.3,712,3727.0,15598,66.9,0,0,0,0,1,0,0,0,0,0
1,0.1461,344.76,10.46310334,10.22,672,4530.041667,10274,76.1,1,0,0,0,0,1,0,0,0,0
1,0.1496,554.32,11.28978191,24.63,677,4412.0,21557,68.0,1,0,0,0,0,1,0,0,0,0
