credit.policy,int.rate,installment,log.annual.inc,dti,fico,days.with.cr.line,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,purpose_all_other,purpose_credit_card,purpose_debt_consolidation,purpose_educational,purpose_home_improvement,purpose_major_purchase,purpose_small_business
1,0.1229,210.13,10.69203582,0.95,667,2970.0,1315,17.1,2,1,0,1,0,0,0,0,0,0
1,0.1071,244.52,11.40756495,13.57,702,5010.0,7957,26.4,1,0,0,0,1,0,0,0,0,0
1,0.0945,184.06,11.47001796,14.56,732,5639.958333,30181,35.7,1,0,0,0,1,0,0,0,0,0
1,0.1071,192.35,10.51325312,16.24,697,4919.958333,3382,36.1,0,0,0,0,0,1,0,0,0,0
1,0.1261,251.3,10.6454249,5.71,667,1500.0,8944,57.0,1,0,0,0,0,1,0,0,0,0
1,0.0832,125.94,10.37361617,15.07,762,2460.0,1152,16.5,0,0,0,1,0,0,0,0,0,0
1,0.0737,31.05,10.4341158,0.35,807,7139.958333,102,0.3,1,0,0,1,0,0,0,0,0,0
1,0.1166,247.9,11.01862914,17.59,687,2850.0,6550,47.8,2,0,0,1,0,0,0,0,0,0
1,0.1103,245.65,11.65268741,7.55,687,4949.958333,34753,95.2,0,0,0,0,0,1,0,0,0,0
1,0.0976,64.31,11.28983191,17.01,712,3479.958333,29889,37.4,1,0,0,1,0,0,0,0,0,0
1,0.1197,66.4,10.77895629,10.4,667,3839.958333,16746,69.2,1,0,0,1,0,0,0,0,0,0
1,0.0832,220.39,10.81977828,4.42,742,2009.958333,1098,7.1,0,0,0,1,0,0,0,0,0,0
1,0.1261,134.03,11.87145968,10.92,662,4080.0,4736,16.8,2,1,0,0,0,1,0,0,0,0
1,0.1229,50.03,11.9512062,7.43,662,5219.958333,8545,30.6,2,0,0,1,0,0,0,0,0,0
1,0.1287,504.5,10.93310697,22.18,702,3303.0,5170,8.6,2,0,0,0,0,1,0,0,0,0
1,0.1229,183.45,10.4341158,20.56,687,1410.0,4029,24.0,1,0,0,0,1,0,0,0,0,0
1,0.0863,237.21,10.46321762,6.0,747,5850.0,5541,26.5,2,0,0,0,0,1,0,0,0,0
1,0.1324,253.58,10.30895266,13.44,667,1289.958333,9142,81.6,1,0,0,0,0,1,0,0,0,0
1,0.1008,232.6,10.54534144,18.09,722,2369.958333,12391,66.6,1,0,0,0,1,0,0,0,0,0
1,0.0945,96.03,10.71441777,5.17,722,2460.0,5275,48.0,0,0,0,0,0,1,0,0,0,0
1,0.1166,135.52,10.59653473,3.99,677,2460.0,7102,18.7,0,0,0,0,0,1,0,0,0,0
1,0.1039,64.91,9.998979534,8.13,692,1559.958333,1599,9.6,2,1,0,1,0,0,0,0,0,0
1,0.1166,175.18,11.62803827,6.75,677,2759.958333,19328,96.2,2,0,0,1,0,0,0,0,0,0
1,0.1103,147.39,10.75790288,20.81,707,4350.0,25469,98.5,1,0,0,0,1,0,0,0,0,0
1,0.1103,245.65,10.96819829,21.12,717,4619.958333,36605,91.1,0,0,0,0,1,0,0,0,0,0
1,0.097,176.7,10.59653473,0.51,717,1232.958333,38,1.3,0,1,0,1,0,0,0,0,0,0
1,0.08,94.01,11.44035477,0.0,737,1229.958333,500,2.4,2,0,0,1,0,0,0,0,0,0
1,0.08,219.36,10.71840979,6.61,752,2163.0,0,0.0,3,0,0,1,0,0,0,0,0,0
1,0.0832,236.14,10.81977828,2.42,762,3180.0,4880,38.1,0,0,0,1,0,0,0,0,0,0
1,0.0768,154.39,10.46310334,0.0,772,6809.958333,1238,7.3,0,1,0,1,0,0,0,0,0,0
1,0.1191,159.23,10.5627418,7.98,672,5729.958333,11689,89.2,0,0,0,0,0,1,0,0,0,0
1,0.1222,249.9,10.59653473,24.63,727,3449.958333,6083,56.3,1,0,0,0,0,1,0,0,0,0
1,0.1222,49.98,9.546812609,21.51,682,1530.0,8172,34.0,1,0,0,1,0,0,0,0,0,0
1,0.1001,71.0,10.98108047,10.8,702,2520.0,1051,58.4,1,0,0,1,0,0,0,0,0,0
1,0.08,219.36,11.41861479,6.36,752,7804.958333,21135,19.7,0,0,0,0,1,0,0,0,0,0
1,0.1222,99.96,11.01856357,21.35,682,3899.958333,12074,51.0,0,0,0,1,0,0,0,0,0,0
1,0.1128,246.54,11.65507586,10.12,687,4979.958333,34842,95.5,0,0,0,0,1,0,0,0,0,0
1,0.1254,133.9,9.903487553,18.72,677,7590.0,9961,94.9,1,0,0,1,0,0,0,0,0,0
1,0.1128,32.88,10.92478674,17.96,677,4650.0,22557,98.1,0,0,0,1,0,0,0,0,0,0
1,0.1191,215.62,10.16600565,21.97,707,2280.0,7552,98.1,1,0,0,0,0,1,0,0,0,0
1,0.1159,224.53,10.62609644,11.91,682,4650.0,6170,53.7,1,0,0,0,0,1,0,0,0,0
1,0.138,255.61,11.12726298,18.16,667,2280.0,16860,63.6,1,0,0,0,0,1,0,0,0,0
1,0.1159,247.65,10.37349118,13.91,692,4380.0,2131,45.3,1,0,0,1,0,0,0,0,0,0
1,0.1286,168.14,10.1266311,23.23,702,2490.0,19096,69.6,2,0,0,1,0,0,0,0,0,0
1,0.1096,261.76,10.83958091,12.28,697,2550.0,5329,29.4,2,1,0,0,1,0,0,0,0,0
1,0.097,48.19,10.85892207,15.62,717,4619.958333,1645,29.9,1,0,0,0,0,1,0,0,0,0
1,0.08,72.08,10.83958091,11.6,762,5400.0,550,1.6,3,0,0,1,0,0,0,0,0,0
1,0.1222,83.3,10.77895629,14.77,677,4350.0,10710,54.6,0,0,0,1,0,0,0,0,0,0
1,0.097,248.99,11.58988651,9.77,732,5580.0,14068,52.7,1,0,0,0,0,1,0,0,0,0
1,0.1096,196.32,10.30895266,1.8,697,3360.0,2898,42.9,0,0,0,1,0,0,0,0,0,0
1,0.1254,92.06,10.91501573,22.13,682,5400.0,18392,87.6,2,0,0,1,0,0,0,0,0,0
1,0.1191,66.35,10.81985828,16.03,672,2339.958333,874,21.8,3,0,0,1,0,0,0,0,0,0
1,0.08,37.61,10.81977828,4.82,737,2490.0,1312,9.0,2,0,0,1,0,0,0,0,0,0
1,0.1064,328.95,11.22693529,14.62,722,4919.958333,14173,78.7,0,0,0,0,0,1,0,0,0,0
1,0.1071,195.61,10.62132735,12.38,697,3620.0,21196,46.2,3,0,0,0,0,1,0,0,0,0
1,0.157,297.58,10.81977828,24.91,662,4559.958333,8155,78.4,3,0,0,1,0,0,0,0,0,0
1,0.1317,251.64,10.91802234,10.81,667,2820.0,6413,81.2,1,0,0,0,1,0,0,0,0,0
1,0.1317,216.17,10.79957558,16.09,662,4865.958333,24568,74.4,0,0,0,0,1,0,0,0,0,0
1,0.1001,33.89,10.89673933,11.56,707,4559.958333,8670,96.7,1,0,0,1,0,0,0,0,0,0
1,0.1222,148.28,11.83500896,19.0,677,6059.958333,27587,74.8,1,1,0,0,0,1,0,0,0,0
1,0.1096,176.69,10.96819829,15.43,707,2550.0,7366,42.8,2,0,0,0,0,1,0,0,0,0
1,0.0832,138.54,10.34174248,4.26,742,1830.0,5680,27.2,0,0,0,1,0,0,0,0,0,0
1,0.0832,94.46,11.31447453,8.34,737,8100.0,5688,69.3,0,0,0,0,1,0,0,0,0,0
1,0.1128,39.45,10.47728798,22.78,702,3871.958333,7438,32.3,1,0,0,0,0,1,0,0,0,0
1,0.1033,110.24,10.75790288,1.79,702,3179.958333,3321,51.1,2,0,0,0,0,1,0,0,0,0
1,0.1286,162.25,11.56171563,10.71,682,4470.0,15478,96.2,0,0,0,0,1,0,0,0,0,0
1,0.1475,221.08,10.23995979,12.47,662,1349.958333,117,5.3,3,0,0,1,0,0,0,0,0,0
1,0.1601,109.01,10.61888534,24.47,697,5309.958333,37864,98.3,0,1,0,0,0,1,0,0,0,0
1,0.1128,197.23,10.59663473,5.43,682,4679.958333,12247,66.9,1,0,0,0,0,1,0,0,0,0
1,0.0863,134.42,11.33857208,16.11,762,5850.0,16225,55.9,0,0,0,0,1,0,0,0,0,0
1,0.1191,116.1,10.23981692,19.33,687,2280.0,10029,85.0,1,0,0,0,0,1,0,0,0,0
1,0.1096,75.26,10.40426284,8.0,687,3630.0,1857,33.8,0,0,0,1,0,0,0,0,0,0
1,0.097,38.56,9.798571383,7.13,712,1890.0,1905,27.2,1,0,0,1,0,0,0,0,0,0
1,0.1507,260.25,11.22524339,19.44,662,5699.958333,27087,97.4,2,0,0,0,0,1,0,0,0,0
1,0.1159,188.21,11.9511804,11.92,692,3089.958333,64451,91.9,2,0,0,0,1,0,0,0,0,0
1,0.1222,236.57,11.66736182,11.75,677,2850.0,29735,67.3,1,0,0,0,1,0,0,0,0,0
1,0.1507,173.5,10.22194128,7.9,662,1500.0,5538,95.5,1,0,0,0,0,1,0,0,0,0
1,0.1128,165.18,11.98292909,11.19,687,5369.958333,63353,77.0,1,0,0,1,0,0,0,0,0,0
1,0.097,57.83,10.83958091,13.44,752,5400.0,835,2.4,5,0,0,1,0,0,0,0,0,0
1,0.1191,165.86,10.6454249,23.63,742,5207.0,9347,13.5,8,0,0,0,1,0,0,0,0,0
1,0.1033,226.96,11.13616442,8.62,722,2789.958333,22595,61.9,1,0,0,0,1,0,0,0,0,0
1,0.1128,65.75,10.6454249,13.43,687,3210.0,6353,45.7,0,0,0,1,0,0,0,0,0,0
1,0.1475,138.18,11.04132055,12.96,692,4320.0,2188,27.7,3,0,0,1,0,0,0,0,0,0
1,0.1096,121.89,10.70826555,17.41,732,4320.0,886,25.3,3,0,0,1,0,0,0,0,0,0
1,0.1286,107.61,10.43081625,14.77,672,7139.958333,3318,34.9,1,1,0,1,0,0,0,0,0,0
1,0.1317,168.88,11.00209984,14.6,667,2610.0,7708,48.5,1,0,0,0,1,0,0,0,0,0
1,0.0832,50.38,10.34174248,8.5,742,1860.0,4158,19.9,0,0,0,1,0,0,0,0,0,0
1,0.1191,169.18,11.20403338,18.11,687,4619.958333,22906,75.6,0,0,0,0,1,0,0,0,0,0
1,0.097,44.18,10.59568428,20.84,757,7829.958333,14813,36.8,0,0,0,1,0,0,0,0,0,0
1,0.097,76.31,10.30895266,15.04,747,1679.958333,2420,5.8,0,0,0,1,0,0,0,0,0,0
1,0.1033,180.76,10.30908599,13.88,752,2670.0,5063,40.8,6,0,0,1,0,0,0,0,0,0
1,0.1096,185.69,11.08214255,12.04,697,8219.958333,7350,37.3,0,0,0,0,0,1,0,0,0,0
1,0.1222,193.26,10.91508846,14.84,677,3240.0,7440,89.6,0,0,0,0,1,0,0,0,0,0
1,0.1096,110.43,10.30895266,0.6,722,1440.0,767,4.2,3,0,0,1,0,0,0,0,0,0
1,0.1096,185.69,10.70817611,18.52,712,2250.0,25925,66.1,0,0,0,0,0,1,0,0,0,0
1,0.1033,109.43,10.30895266,5.52,712,1649.958333,598,2.9,1,0,0,1,0,0,0,0,0,0
1,0.0832,174.74,10.71163613,13.64,777,4559.958333,5578,9.0,2,0,0,0,0,1,0,0,0,0
1,0.1222,79.97,10.63585545,22.36,677,5580.0,12785,77.2,2,0,0,1,0,0,0,0,0,0
1,0.0832,47.23,10.54534144,2.53,732,2789.958333,3421,22.1,1,0,0,0,0,1,0,0,0,0
1,0.1222,165.77,11.42954386,5.06,722,6389.958333,5424,98.6,0,0,0,1,0,0,0,0,0,0
1,0.1696,135.41,10.46310334,29.42,672,5339.958333,536,9.2,2,0,0,0,0,1,0,0,0,0
1,0.1096,110.43,10.71441777,13.6,722,4470.0,23280,92.0,3,0,0,0,0,1,0,0,0,0
1,0.08,159.82,10.87804719,6.23,752,4649.958333,10399,31.3,1,0,0,0,0,1,0,0,0,0
1,0.1159,194.82,11.51292546,20.29,707,6119.958333,57152,78.7,0,0,0,0,1,0,0,0,0,0
1,0.1001,69.39,10.46310334,1.2,722,3330.0,2400,35.8,0,0,0,0,0,1,0,0,0,0
1,0.1033,180.76,10.6454249,0.0,772,7529.958333,0,0.0,6,0,0,0,0,1,0,0,0,0
1,0.0832,141.68,10.59663473,13.02,752,6300.0,12183,45.1,0,0,0,0,0,1,0,0,0,0
1,0.0832,174.74,11.31447453,4.36,752,3420.0,26040,49.1,3,0,0,1,0,0,0,0,0,0
1,0.1159,158.5,10.81977828,20.45,707,5820.0,11781,58.9,2,0,0,0,0,1,0,0,0,0
1,0.0832,135.39,10.93310697,17.04,752,7499.958333,68895,41.9,2,0,0,0,1,0,0,0,0,0
1,0.1254,226.78,11.37779279,20.95,702,6630.0,31518,93.2,0,0,0,0,1,0,0,0,0,0
1,0.1221,566.36,11.28978191,7.93,742,6378.041667,15146,27.2,1,0,0,1,0,0,0,0,0,0
1,0.08,184.89,12.34583459,3.92,782,4372.0,8247,11.1,2,0,0,0,1,0,0,0,0,0
1,0.1159,138.68,10.30895266,17.08,687,4500.0,10655,68.7,1,0,0,1,0,0,0,0,0,0
1,0.138,236.86,10.81977828,20.3,672,3690.0,9344,79.2,1,0,0,0,1,0,0,0,0,0
1,0.1033,64.85,9.998797732,9.0,697,1860.0,8935,27.8,1,0,0,1,0,0,0,0,0,0
1,0.0863,110.7,9.952277717,1.71,742,2345.0,1087,10.9,1,0,0,1,0,0,0,0,0,0
1,0.1001,157.33,10.81977828,9.62,717,3119.958333,11579,37.0,2,0,0,1,0,0,0,0,0,0
1,0.1412,191.73,10.23995979,24.77,682,3239.958333,86,1.1,0,0,0,0,1,0,0,0,0,0
1,0.1128,156.14,11.3736634,1.32,722,1260.0,10318,30.9,1,0,0,0,0,1,0,0,0,0
1,0.138,81.8,10.77895629,1.35,662,1890.0,3171,77.3,0,0,0,1,0,0,0,0,0,0
1,0.1159,80.9,11.35040654,13.19,682,7499.958333,44198,51.9,0,0,0,0,1,0,0,0,0,0
1,0.1128,200.52,10.4341158,10.06,692,1769.958333,5129,35.4,1,0,0,0,0,1,0,0,0,0
1,0.1286,184.95,10.42376834,17.31,672,1950.0,12596,46.3,0,0,0,0,1,0,0,0,0,0
1,0.1159,247.65,11.66650455,11.89,687,2910.0,25588,58.0,1,0,0,0,1,0,0,0,0,0
1,0.0768,65.5,10.92952915,3.59,757,7529.958333,14538,32.0,1,0,0,1,0,0,0,0,0,0
1,0.1286,92.48,10.96819829,13.57,667,2519.958333,3109,42.6,2,0,0,0,1,0,0,0,0,0
1,0.08,156.69,10.96812932,10.78,757,3179.958333,4496,9.7,3,0,0,0,0,1,0,0,0,0
1,0.0768,124.76,10.6214249,10.74,792,4589.958333,2775,13.7,3,0,0,1,0,0,0,0,0,0
1,0.1001,242.04,11.27720313,15.21,727,4979.958333,2801,6.7,0,1,0,1,0,0,0,0,0,0
1,0.1033,129.69,10.34174248,10.03,702,3839.958333,6796,32.4,0,0,0,0,0,1,0,0,0,0
1,0.1096,245.4,10.51009597,7.16,697,3599.958333,27491,56.2,3,0,0,0,0,1,0,0,0,0
1,0.1412,102.71,10.08580911,9.3,662,1470.0,5062,85.8,0,0,0,0,1,0,0,0,0,0
1,0.1146,98.88,9.942708266,3.58,707,3879.041667,2731,97.5,0,0,0,0,1,0,0,0,0,0
1,0.1209,156.31,10.59663473,21.93,712,4650.958333,3266,49.5,0,0,0,0,0,1,0,0,0,0
1,0.1178,99.33,10.27090459,0.66,717,1142.0,843,30.1,0,0,0,1,0,0,0,0,0,0
1,0.1051,243.81,10.6454249,16.23,727,3573.958333,26784,63.6,1,0,0,0,0,1,0,0,0,0
1,0.1241,172.07,11.56171563,20.29,747,5585.0,8855,31.2,7,0,0,1,0,0,0,0,0,0
1,0.1051,243.81,11.98292909,9.55,722,4685.958333,39979,49.5,0,0,0,0,0,1,0,0,0,0
1,0.1588,245.69,11.46163217,24.19,667,5375.958333,590,84.3,0,0,0,1,0,0,0,0,0,0
1,0.0907,238.75,11.00209984,4.86,752,7626.958333,8575,25.0,1,0,0,1,0,0,0,0,0,0
1,0.0907,191.0,11.08214255,5.0,752,4384.0,86,0.5,1,0,0,1,0,0,0,0,0,0
1,0.1272,251.7,11.31447453,11.12,677,6008.0,12336,46.0,0,1,0,0,0,1,0,0,0,0
1,0.1114,156.65,10.83958091,6.4,697,4709.958333,10537,41.0,2,0,0,0,1,0,0,0,0,0
1,0.1336,338.68,10.71441777,1.73,687,3509.958333,3153,30.3,1,0,0,1,0,0,0,0,0,0
1,0.1304,252.85,11.03488966,18.21,682,5777.958333,19099,89.2,1,0,0,0,0,1,0,0,0,0
1,0.1178,380.76,10.73116563,15.21,707,5039.958333,10197,75.5,0,0,0,0,0,1,0,0,0,0
1,0.1493,865.78,11.98292909,10.73,682,1799.958333,33256,73.9,0,0,0,1,0,0,0,0,0,0
1,0.1209,299.32,10.87804719,4.3,692,1679.958333,9735,72.1,1,0,0,0,0,1,0,0,0,0
1,0.0938,359.74,10.71441777,12.96,757,3599.958333,12341,30.8,0,0,0,0,1,0,0,0,0,0
1,0.0768,124.77,10.23995979,5.57,777,6095.041667,4988,14.6,0,0,0,0,0,1,0,0,0,0
1,0.0938,172.68,11.49685706,19.36,732,6000.0,36976,53.1,2,0,0,0,1,0,0,0,0,0
1,0.1272,536.11,11.73606902,10.62,692,5970.0,35114,52.6,0,0,0,1,0,0,0,0,0,0
1,0.1367,236.43,11.75038998,11.16,662,6839.958333,31081,28.3,1,1,0,0,0,1,0,0,0,0
1,0.1178,178.8,10.6454249,10.57,682,3780.0,6770,21.2,3,0,0,0,1,0,0,0,0,0
1,0.0907,159.17,11.35040654,5.46,737,3090.0,6528,14.3,1,0,0,1,0,0,0,0,0,0
1,0.1304,384.34,11.47210347,8.98,697,1170.0,6201,66.7,1,0,0,1,0,0,0,0,0,0
1,0.08,256.96,11.21182037,11.46,772,6419.958333,23891,19.3,0,0,0,0,1,0,0,0,0,0
1,0.1178,264.88,10.858999,9.09,687,3629.958333,15217,58.1,0,0,0,0,1,0,0,0,0,0
1,0.06,216.38,10.23995979,12.09,667,2550.0,14320,67.5,1,0,0,0,0,1,0,0,0,0
1,0.0768,31.19,11.1844214,16.9,767,6419.958333,28938,23.4,0,0,0,1,0,0,0,0,0,0
1,0.1241,233.88,11.51292546,7.88,677,9270.0,6410,41.4,0,0,0,0,1,0,0,0,0,0
1,0.1367,816.43,11.46163217,17.68,697,3330.0,34565,89.3,1,0,0,0,0,1,0,0,0,0
1,0.102,161.81,11.15619338,8.21,732,3070.0,2535,50.7,3,0,0,1,0,0,0,0,0,0
1,0.1083,489.88,11.01006801,16.01,732,5850.0,35692,40.1,3,0,0,0,0,1,0,0,0,0
1,0.1304,202.28,10.38887228,24.89,672,1830.0,3139,50.6,1,1,0,0,0,1,0,0,0,0
1,0.08,313.37,10.59663473,6.48,777,4923.0,19998,18.3,1,0,0,1,0,0,0,0,0,0
1,0.1336,203.21,10.99373159,16.24,662,3539.958333,1995,30.7,1,0,0,1,0,0,0,0,0,0
1,0.102,177.99,10.73630972,6.03,787,4589.958333,1442,13.5,0,0,0,1,0,0,0,0,0,0
1,0.1178,595.97,11.44035477,17.43,707,3899.958333,29046,41.8,0,0,0,0,0,1,0,0,0,0
1,0.102,275.07,10.66886237,9.15,727,2909.958333,6725,43.7,1,0,0,0,0,1,0,0,0,0
1,0.1051,325.08,11.05089001,22.63,717,6660.0,15655,44.3,3,0,0,0,0,1,0,0,0,0
1,0.1146,197.75,12.3883942,3.64,722,3209.958333,58753,94.0,0,0,0,1,0,0,0,0,0,0
1,0.0938,191.87,10.71441777,10.69,742,2760.0,1774,13.3,1,0,0,0,1,0,0,0,0,0
1,0.1051,162.54,10.40477786,2.4,767,3848.0,1411,35.3,1,0,0,0,0,1,0,0,0,0
1,0.1083,391.9,10.57131693,18.22,717,2519.958333,16100,39.3,1,0,0,0,0,1,0,0,0,0
1,0.1304,505.7,11.98292909,12.61,692,3569.958333,30055,72.1,0,0,0,1,0,0,0,0,0,0
1,0.1304,674.27,12.22342128,7.02,692,3720.0,61977,59.3,0,0,0,0,0,1,0,0,0,0
1,0.1178,496.64,11.12726298,22.43,717,8013.0,10635,46.9,0,0,0,0,0,1,0,0,0,0
1,0.1442,206.3,11.17147687,15.18,662,6709.041667,38616,76.3,1,0,0,0,1,0,0,0,0,0
1,0.0907,318.33,11.03495418,4.32,782,5369.958333,49421,2.7,1,0,0,0,0,1,0,0,0,0
1,0.1051,243.81,10.85892207,7.82,722,4379.958333,5911,20.9,3,0,0,0,0,1,0,0,0,0
1,0.102,161.81,10.59653473,13.08,722,3929.958333,6013,51.0,3,0,0,0,0,1,0,0,0,0
1,0.1367,110.56,10.1266311,24.34,672,1223.041667,10098,24.7,2,0,0,0,0,1,0,0,0,0
1,0.1114,492.08,11.22524339,7.81,722,7140.0,14340,71.3,0,0,0,0,0,1,0,0,0,0
1,0.1367,748.39,11.0744205,13.13,687,3989.958333,25716,55.4,0,0,0,0,0,1,0,0,0,0
1,0.1051,747.67,11.22524339,24.93,772,3840.0,3553,5.6,1,0,0,0,0,1,0,0,0,0
1,0.1178,529.75,10.6214249,15.31,712,3000.041667,19604,43.3,3,0,0,0,1,0,0,0,0,0
1,0.1241,400.93,11.40756495,7.4,697,1470.0,10868,37.6,2,0,0,0,0,1,0,0,0,0
1,0.1493,519.47,11.60823564,24.8,662,5580.0,36002,71.3,1,1,0,0,0,1,0,0,0,0
1,0.1051,126.78,11.22524339,20.23,707,4619.958333,4508,30.7,0,0,0,0,1,0,0,0,0,0
1,0.08,125.35,10.97678203,5.07,817,4081.0,345,0.6,0,0,0,1,0,0,0,0,0,0
1,0.1083,246.57,10.37361617,21.48,717,5990.041667,7779,83.6,1,0,0,0,0,1,0,0,0,0
1,0.1083,261.27,10.62132735,13.29,712,5190.0,30362,46.4,1,0,0,0,1,0,0,0,0,0
1,0.102,485.42,10.3155972,12.87,752,5789.958333,14857,31.3,2,1,0,0,1,0,0,0,0,0
1,0.0938,207.85,10.1266311,15.98,767,3757.041667,583,21.6,3,0,0,1,0,0,0,0,0,0
1,0.1272,302.04,10.57131693,9.29,712,6179.958333,3910,46.3,0,0,0,0,0,1,0,0,0,0
1,0.1399,410.08,10.79314679,10.11,662,4830.0,15043,76.0,1,0,0,0,0,1,0,0,0,0
1,0.1178,331.1,11.09133097,8.8,717,2310.0,27406,40.5,2,0,0,0,0,1,0,0,0,0
