credit.policy,int.rate,installment,log.annual.inc,dti,fico,days.with.cr.line,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,purpose_all_other,purpose_credit_card,purpose_debt_consolidation,purpose_educational,purpose_home_improvement,purpose_major_purchase,purpose_small_business
1,0.1148,441.78,10.46310334,20.5,727,5490.0,22375,26.6,2,0,0,0,0,1,0,0,0,0
1,0.0894,457.51,11.19821472,18.05,747,6149.958333,68214,8.4,2,0,0,0,0,1,0,0,0,0
1,0.1253,669.33,10.83958091,13.74,717,3752.0,7031,39.9,1,1,0,1,0,0,0,0,0,0
1,0.1148,461.56,10.91508846,18.92,732,2970.0,9646,41.6,1,0,0,0,0,1,0,0,0,0
1,0.1287,218.62,10.75363848,3.15,692,8729.958333,6112,81.5,0,1,0,0,1,0,0,0,0,0
1,0.1565,839.67,11.91839057,15.76,682,3913.958333,55821,87.3,0,0,0,0,0,1,0,0,0,0
1,0.1565,391.85,12.36734079,12.39,677,5459.958333,21854,37.6,2,0,0,1,0,0,0,0,0,0
1,0.1565,104.96,10.30895266,1.68,667,1470.0,2654,39.0,2,1,0,1,0,0,0,0,0,0
1,0.1114,647.87,10.30895266,2.0,792,5369.958333,5162,17.9,1,0,0,0,0,1,0,0,0,0
1,0.1218,114.06,11.25257927,11.8,712,5910.0,63543,90.2,0,0,0,0,1,0,0,0,0,0
1,0.0894,317.72,10.49127422,4.33,747,5250.0,8897,32.4,1,0,0,1,0,0,0,0,0,0
1,0.1253,811.56,11.6811481,0.4,737,5280.0,1823,6.75,0,1,0,1,0,0,0,0,0,0
1,0.1426,274.45,10.53209621,14.78,687,4110.0,4986,83.1,3,0,0,1,0,0,0,0,0,0
1,0.1114,492.06,11.52781408,15.93,807,6270.0,0,0.0,2,0,0,0,1,0,0,0,0,0
1,0.1253,334.67,11.13458902,11.11,702,3690.0,13827,52.2,1,1,0,1,0,0,0,0,0,0
1,0.1322,709.82,11.15944541,20.59,712,4890.0,19995,67.3,2,0,0,0,0,1,0,0,0,0
1,0.1114,360.84,11.38509209,8.35,762,5223.0,4397,48.9,0,0,0,1,0,0,0,0,0,0
1,0.1183,99.41,10.84894866,9.43,692,5765.958333,5492,70.9,2,0,0,0,0,1,0,0,0,0
1,0.1114,262.43,12.07254125,15.13,722,9630.0,38107,69.9,0,0,0,0,0,1,0,0,0,0
1,0.1426,82.34,10.54006438,21.05,667,2580.0,8138,62.6,0,0,0,0,0,1,0,0,0,0
1,0.1287,168.17,10.67359577,14.89,682,2429.958333,17123,75.8,3,0,0,1,0,0,0,0,0,0
1,0.1531,261.12,10.40426284,14.76,747,12002.95833,23875,12.6,5,0,0,0,0,1,0,0,0,0
1,0.1218,49.95,10.59663473,22.23,692,2220.0,6834,55.1,2,0,0,1,0,0,0,0,0,0
1,0.0859,347.72,10.20359214,24.49,767,6000.0,5401,19.4,1,0,0,0,0,1,0,0,0,0
1,0.1287,33.64,10.31011865,23.81,692,3989.958333,18154,91.2,0,0,0,0,0,1,0,0,0,0
1,0.1148,824.22,11.09741002,5.89,782,4380.0,3577,9.4,2,0,0,0,1,0,0,0,0,0
1,0.1426,514.59,10.89673933,7.4,697,1500.0,1366,21.0,1,0,0,0,0,1,0,0,0,0
1,0.0774,156.1,10.81977828,4.51,772,4320.958333,928,2.0,2,0,0,0,0,1,0,0,0,0
1,0.1357,424.61,10.62132735,23.94,687,3000.0,8180,83.5,2,0,0,0,0,1,0,0,0,0
1,0.0774,112.39,11.60823564,7.78,742,5429.958333,15695,67.7,0,0,0,0,0,1,0,0,0,0
1,0.1982,556.1,10.68464561,5.22,667,1590.0,12390,98.3,1,0,0,0,0,1,0,0,0,0
1,0.1392,204.83,11.4050284,10.35,697,3690.0,9572,96.7,1,0,0,0,1,0,0,0,0,0
1,0.0859,173.86,10.3859137,17.37,772,9806.0,14163,18.4,5,0,0,0,0,1,0,0,0,0
1,0.1218,239.76,11.61728548,22.39,707,8969.958333,37591,77.2,0,0,0,1,0,0,0,0,0,0
1,0.0774,156.1,11.22524339,2.34,792,4619.958333,0,0.0,0,0,0,1,0,0,0,0,0,0
1,0.1531,382.97,10.81977828,22.9,662,2610.0,27297,80.0,0,0,0,0,0,1,0,0,0,0
1,0.1357,339.69,11.60823564,16.12,687,3330.0,1584,49.5,1,0,0,1,0,0,0,0,0,0
1,0.1357,679.37,11.31447453,12.34,702,4200.0,24387,36.6,0,0,0,0,0,1,0,0,0,0
1,0.1531,870.39,11.72737243,16.65,707,10590.0,40413,85.6,0,0,0,0,1,0,0,0,0,0
1,0.1322,338.01,11.00209984,18.02,692,4589.958333,11188,42.7,2,0,0,1,0,0,0,0,0,0
1,0.167,88.76,11.8913619,24.12,682,10710.0,27433,56.8,1,0,0,1,0,0,0,0,0,0
1,0.1287,470.87,10.96819829,4.3,707,3239.958333,8752,53.0,0,0,0,0,0,1,0,0,0,0
1,0.0894,317.72,11.05089001,13.64,737,3989.958333,10326,27.8,1,0,0,0,0,1,0,0,0,0
1,0.1392,348.2,11.00209984,9.48,682,6570.0,18393,71.6,2,0,0,0,1,0,0,0,0,0
1,0.1461,379.23,10.71441777,12.0,672,8639.958333,9311,40.5,0,0,0,0,0,1,0,0,0,0
1,0.1148,593.44,11.35040654,19.71,737,4050.0,3519,12.1,0,0,0,0,0,1,0,0,0,0
1,0.0774,93.66,11.35035948,11.38,762,4474.0,265,3.3,1,0,0,1,0,0,0,0,0,0
1,0.1183,596.41,10.59663473,12.42,737,3750.0,7658,36.0,0,0,0,0,0,1,0,0,0,0
1,0.1183,265.08,10.91508846,17.72,712,3705.0,21470,85.5,0,0,0,1,0,0,0,0,0,0
1,0.1461,299.94,10.25132355,11.27,687,1170.0,3430,71.5,1,0,0,0,0,1,0,0,0,0
1,0.1114,623.27,10.90753272,19.83,777,5730.958333,33809,22.1,1,0,0,0,0,1,0,0,0,0
1,0.1947,258.28,11.00209984,17.08,667,1590.0,13859,88.5,0,0,0,0,0,1,0,0,0,0
1,0.1635,706.59,11.40756495,17.43,677,4410.0,14218,74.8,0,0,0,0,0,1,0,0,0,0
1,0.1218,499.5,11.59542669,12.25,727,6035.0,24573,87.4,1,0,0,1,0,0,0,0,0,0
1,0.0774,218.54,11.28499548,2.19,797,7259.958333,0,0.0,0,0,0,0,1,0,0,0,0,0
1,0.0859,202.31,11.02179789,7.9,747,2759.958333,5418,8.2,1,0,0,0,0,1,0,0,0,0
1,0.0894,460.69,11.51292546,6.54,762,6930.0,7563,30.0,0,0,0,0,0,1,0,0,0,0
1,0.1287,210.21,10.21504483,23.73,692,3239.958333,9166,73.9,2,0,0,0,0,1,0,0,0,0
1,0.1148,494.53,12.15477935,6.35,767,7229.958333,544,2.7,2,1,0,1,0,0,0,0,0,0
1,0.1183,248.51,10.30895266,22.52,712,3599.958333,10131,39.6,0,0,0,1,0,0,0,0,0,0
1,0.0894,114.38,10.46310334,23.92,722,2250.0,8151,57.0,1,0,0,0,0,1,0,0,0,0
1,0.1253,160.64,9.505990614,2.05,717,3090.0,1554,23.9,2,0,0,1,0,0,0,0,0,0
1,0.1114,500.26,11.59910316,8.69,752,3899.958333,4963,14.2,1,0,0,0,0,1,0,0,0,0
1,0.0859,113.8,11.00209984,2.9,742,3629.958333,3880,25.0,4,0,0,0,1,0,0,0,0,0
1,0.1114,131.22,10.69194491,22.96,717,5490.0,13694,83.5,0,0,0,0,0,1,0,0,0,0
1,0.0894,381.26,10.30895266,12.56,802,4349.958333,2316,4.8,0,0,0,1,0,0,0,0,0,0
1,0.1114,459.25,10.6666271,14.21,747,3720.0,14447,68.8,0,0,0,0,1,0,0,0,0,0
1,0.1218,499.5,11.22524339,12.22,712,2849.958333,15191,83.0,1,0,0,0,0,1,0,0,0,0
1,0.1426,720.43,11.01862914,18.85,692,5459.958333,18020,34.9,0,0,0,0,0,1,0,0,0,0
1,0.1635,538.77,10.91508846,23.21,677,3660.0,34715,96.7,1,0,0,0,0,1,0,0,0,0
1,0.1426,51.46,10.81977828,24.43,667,4229.958333,26669,92.6,0,1,0,1,0,0,0,0,0,0
1,0.1496,691.17,11.20612853,10.29,707,1531.0,12560,53.0,0,0,0,1,0,0,0,0,0,0
1,0.1531,389.94,10.84544603,3.16,722,4319.958333,4138,98.5,0,0,0,0,0,1,0,0,0,0
1,0.1148,395.63,12.20607265,6.11,737,6960.0,2874,4.7,1,0,0,0,0,1,0,0,0,0
1,0.0894,476.58,11.5228758,3.07,772,6869.958333,13648,20.7,1,0,0,0,0,1,0,0,0,0
1,0.1148,52.75,11.12726298,9.21,702,3149.958333,2822,40.3,0,0,0,0,0,1,0,0,0,0
1,0.0774,156.1,12.20607265,2.52,762,9270.0,17604,36.1,2,0,0,0,0,1,0,0,0,0
1,0.0894,292.3,11.12726298,17.81,752,9300.0,38581,65.4,1,0,0,0,0,1,0,0,0,0
1,0.1148,659.37,11.15625052,6.84,752,3480.0,5303,26.6,1,0,0,0,0,1,0,0,0,0
1,0.1496,519.68,11.1124479,13.81,687,2640.0,13217,96.5,0,0,0,0,0,1,0,0,0,0
1,0.1183,198.81,10.98529272,20.4,702,1980.0,7278,30.1,0,0,0,0,0,1,0,0,0,0
1,0.0859,110.64,10.46310334,16.63,722,1860.0,3159,17.4,0,0,0,0,0,1,0,0,0,0
1,0.0894,413.03,10.86145751,18.99,747,3209.958333,14385,50.3,1,0,0,0,1,0,0,0,0,0
1,0.1774,792.47,11.07906088,22.81,662,9329.958333,11328,39.9,2,1,0,0,0,1,0,0,0,0
1,0.1739,645.26,11.35040654,23.48,667,6124.958333,11369,91.7,1,0,0,0,1,0,0,0,0,0
1,0.1392,136.55,10.10821619,4.16,682,1379.958333,2791,35.8,1,0,0,0,0,1,0,0,0,0
1,0.1183,198.81,10.82972862,7.96,702,3149.958333,16721,74.6,3,0,0,0,0,1,0,0,0,0
1,0.1148,428.59,11.22524339,9.81,722,2879.958333,14132,67.6,3,0,0,0,0,1,0,0,0,0
1,0.1322,473.21,10.78518684,4.57,717,2550.0,1937,84.2,1,0,0,1,0,0,0,0,0,0
1,0.167,647.9,10.93310697,23.72,707,6929.958333,27298,99.3,2,0,0,0,0,1,0,0,0,0
1,0.1496,836.68,11.69524702,20.15,702,4324.958333,68903,92.9,0,0,0,0,0,1,0,0,0,0
1,0.0894,95.32,10.37349118,6.9,732,3450.0,11247,57.7,1,0,0,1,0,0,0,0,0,0
1,0.1287,336.34,11.31447453,12.67,697,3959.958333,33896,72.7,3,0,0,0,1,0,0,0,0,0
1,0.1357,288.74,9.903487553,14.94,692,1381.958333,4455,40.5,3,0,0,0,0,1,0,0,0,0
1,0.1565,384.85,10.42228135,11.36,682,2879.958333,10908,92.4,1,0,0,0,0,1,0,0,0,0
1,0.1218,166.5,10.59663473,5.64,697,2730.0,4388,43.9,0,0,0,1,0,0,0,0,0,0
1,0.1218,299.7,10.81977828,19.42,707,3989.958333,4711,77.2,3,0,0,0,0,1,0,0,0,0
1,0.1253,400.76,10.6454249,22.74,702,3030.0,19721,67.1,1,0,0,1,0,0,0,0,0,0
1,0.1322,229.85,11.25392155,10.59,707,4860.0,10730,95.8,0,0,0,0,0,1,0,0,0,0
1,0.1183,596.41,11.18191827,19.31,722,3720.041667,9918,21.1,1,0,0,0,0,1,0,0,0,0
1,0.0859,455.19,11.12726298,7.82,802,8160.0,2889,14.5,1,0,0,1,0,0,0,0,0,0
1,0.1253,324.63,11.15625052,9.89,707,7083.0,24427,45.6,0,0,0,0,0,1,0,0,0,0
1,0.1218,399.6,11.15625052,7.41,712,4112.0,14610,29.3,0,0,0,0,0,1,0,0,0,0
1,0.1253,267.74,10.69194491,20.75,697,4020.0,6508,62.0,1,0,0,0,1,0,0,0,0,0
1,0.1183,115.97,10.66895539,23.79,707,2580.0,3564,57.5,1,0,0,0,0,1,0,0,0,0
1,0.1148,296.72,11.60823564,11.02,712,8830.0,38771,38.5,1,0,0,1,0,0,0,0,0,0
1,0.1114,209.95,9.957975738,20.34,722,6932.0,2639,12.2,1,0,0,0,0,1,0,0,0,0
1,0.0859,56.9,10.08580911,8.95,722,1860.0,1620,17.1,0,0,0,1,0,0,0,0,0,0
1,0.1253,158.97,9.472396897,11.63,697,4140.0,4996,38.4,3,0,0,0,0,1,0,0,0,0
1,0.1392,150.21,9.906682443,17.58,677,1750.958333,9390,83.8,0,0,0,0,0,1,0,0,0,0
1,0.1392,716.88,11.35040654,18.59,702,2973.0,26090,89.7,2,0,0,0,0,1,0,0,0,0
1,0.1496,528.34,10.98529272,24.08,677,5039.958333,22240,84.2,0,0,0,0,0,1,0,0,0,0
1,0.0774,187.32,10.30895266,14.75,767,7860.0,7552,15.8,2,0,0,1,0,0,0,0,0,0
1,0.1183,563.28,10.91508846,12.7,737,2250.0,3644,52.1,1,0,0,0,0,1,0,0,0,0
1,0.1218,106.56,10.6454249,20.91,697,3240.958333,973,48.6,3,0,0,0,0,1,0,0,0,0
1,0.1461,289.6,10.92593848,20.2,667,2220.0,22851,78.2,1,0,0,1,0,0,0,0,0,0
1,0.1739,716.95,11.62625415,8.88,667,4200.0,20755,89.5,2,0,0,0,0,1,0,0,0,0
1,0.1531,278.53,10.62132735,8.2,662,1860.0,7979,48.7,0,1,0,0,0,1,0,0,0,0
1,0.1253,83.67,9.761463053,16.32,692,7320.0,1245,31.1,0,0,0,1,0,0,0,0,0,0
1,0.1496,692.9,10.89673933,11.78,682,1709.958333,25216,59.9,1,0,0,0,0,1,0,0,0,0
1,0.1392,307.24,11.35040654,9.19,677,2069.958333,40,1.0,2,0,0,0,1,0,0,0,0,0
1,0.1183,497.01,11.38509209,19.7,732,6481.958333,32725,41.9,2,0,0,0,0,1,0,0,0,0
1,0.1287,336.34,11.04132055,13.63,712,2340.0,5338,86.1,1,0,0,1,0,0,0,0,0,0
1,0.0894,57.19,11.21182037,13.28,717,4980.958333,34751,76.5,1,0,0,0,1,0,0,0,0,0
1,0.0894,381.26,10.37349118,18.56,757,4739.958333,16588,38.3,1,0,0,1,0,0,0,0,0,0
1,0.0894,245.44,10.77895629,16.63,732,3629.958333,15355,35.5,2,0,0,1,0,0,0,0,0,0
1,0.1496,415.74,10.59778407,19.78,687,1170.0,3147,73.2,0,0,0,0,0,1,0,0,0,0
1,0.1426,329.34,10.81977828,19.61,682,3150.958333,4301,93.5,0,1,0,0,0,1,0,0,0,0
1,0.1322,642.22,11.47210347,10.95,712,4319.958333,19304,41.8,2,1,0,0,1,0,0,0,0,0
1,0.1565,209.92,10.48893816,22.89,682,2519.958333,5019,98.4,1,0,0,0,0,1,0,0,0,0
1,0.1392,85.35,10.6454249,21.17,667,2519.958333,20323,78.8,3,0,0,1,0,0,0,0,0,0
1,0.1148,494.53,10.727663,8.84,737,4410.0,13819,56.4,0,0,0,0,0,1,0,0,0,0
1,0.1183,530.15,12.22587527,6.29,727,7559.958333,41977,25.4,1,0,0,1,0,0,0,0,0,0
1,0.1357,543.5,11.00209984,18.58,697,2524.958333,24089,60.2,0,0,0,0,0,1,0,0,0,0
1,0.1253,803.2,11.00209984,17.9,732,4649.958333,26715,39.8,1,0,0,0,0,1,0,0,0,0
1,0.167,710.03,11.69524702,3.88,692,4650.958333,16725,99.0,1,0,0,0,0,1,0,0,0,0
1,0.1114,68.89,9.574983486,6.75,712,3149.958333,2256,53.7,0,0,0,0,1,0,0,0,0,0
1,0.0774,249.75,10.23995979,16.5,772,6720.0,7943,25.1,0,0,0,0,0,1,0,0,0,0
1,0.1392,327.72,11.19821472,13.55,682,8430.0,618,1.8,0,1,0,0,0,1,0,0,0,0
1,0.1183,157.39,9.862665558,22.69,717,3330.0,11023,79.3,0,0,0,0,0,1,0,0,0,0
1,0.1322,253.51,11.19821472,11.74,682,4384.0,21075,59.8,2,1,0,1,0,0,0,0,0,0
1,0.1531,452.6,10.42821608,20.52,712,1200.0,1867,66.7,1,0,0,1,0,0,0,0,0,0
1,0.0705,92.7,10.59663473,9.48,772,6179.958333,1326,18.2,0,0,0,0,0,1,0,0,0,0
1,0.1114,196.83,10.77895629,8.82,722,3239.958333,3688,32.1,0,0,0,0,0,1,0,0,0,0
1,0.1183,397.61,10.59663473,17.61,722,2190.0,7383,35.0,0,0,0,0,0,1,0,0,0,0
1,0.1531,522.23,11.62625415,12.15,672,5369.958333,37859,82.5,1,1,0,0,0,1,0,0,0,0
1,0.1392,187.76,11.29177992,21.48,677,6630.0,62680,84.5,1,0,0,0,0,1,0,0,0,0
1,0.1426,34.31,10.71441777,24.61,662,2554.0,7153,53.4,0,1,0,0,0,1,0,0,0,0
1,0.1635,556.44,10.77895629,18.13,717,1620.0,5481,99.7,0,0,0,0,0,1,0,0,0,0
1,0.1496,866.13,11.17504424,8.73,702,5069.958333,8414,24.5,1,1,0,1,0,0,0,0,0,0
1,0.1183,198.81,10.71441777,23.15,702,3632.0,13029,58.7,0,0,0,0,0,1,0,0,0,0
1,0.1287,201.8,10.96819829,18.12,687,3480.0,6184,85.9,1,0,0,0,1,0,0,0,0,0
1,0.0894,190.63,10.30895266,14.72,757,2099.958333,144,5.8,0,0,0,1,0,0,0,0,0,0
1,0.0894,174.75,11.28978191,9.29,742,3090.0,7057,49.3,4,0,0,0,0,1,0,0,0,0
1,0.1635,551.14,11.42954386,14.45,662,4020.0,22689,84.0,0,0,0,0,0,1,0,0,0,0
1,0.1357,203.82,10.4341158,20.79,682,2310.0,5950,57.8,0,0,0,0,0,1,0,0,0,0
1,0.1565,279.89,10.1266311,7.34,672,2160.958333,6706,97.2,1,0,0,0,1,0,0,0,0,0
1,0.1322,135.21,9.76995616,14.13,677,5759.958333,9874,62.5,1,0,0,0,0,1,0,0,0,0
1,0.1183,298.21,11.1844214,19.5,737,4500.0,12893,90.8,1,0,0,0,1,0,0,0,0,0
1,0.1253,108.77,10.23995979,22.54,687,4110.041667,6211,58.0,2,0,0,0,0,1,0,0,0,0
1,0.1148,304.96,10.23995979,18.9,717,3724.0,16683,24.9,0,1,0,0,0,1,0,0,0,0
1,0.1287,121.08,11.23843599,1.58,692,3391.0,12135,85.5,3,0,0,0,0,1,0,0,0,0
1,0.074,217.42,10.60221911,8.89,772,9089.958333,14014,14.1,2,0,0,0,1,0,0,0,0,0
1,0.0894,381.26,11.34332268,5.52,792,5280.0,1940,2.4,1,0,0,0,0,1,0,0,0,0
1,0.1704,713.49,11.73606902,9.66,667,3644.0,32120,68.5,1,0,0,0,0,1,0,0,0,0
1,0.1496,207.87,10.81977828,19.58,702,2849.958333,14306,99.3,0,0,0,1,0,0,0,0,0,0
1,0.1322,84.51,11.08214255,19.68,677,5399.958333,20241,66.4,1,0,0,1,0,0,0,0,0,0
1,0.1183,397.61,11.71993963,15.88,722,7442.0,46336,49.8,2,0,0,1,0,0,0,0,0,0
1,0.0894,152.51,11.3736634,10.54,732,4140.0,27901,40.9,1,0,0,0,0,1,0,0,0,0
1,0.1114,377.25,11.88448902,3.32,757,4200.0,11484,52.0,0,0,0,0,0,1,0,0,0,0
1,0.1496,173.23,10.6281334,4.22,667,1470.0,5116,39.7,2,0,0,1,0,0,0,0,0,0
1,0.1218,333.0,10.4341158,22.34,712,7470.0,19034,26.3,1,1,0,0,1,0,0,0,0,0
1,0.0894,413.03,11.40756495,8.77,747,4589.958333,13298,54.3,2,0,0,0,0,1,0,0,0,0
1,0.1322,253.51,10.83295114,3.88,682,3959.958333,7321,50.5,2,0,0,0,0,1,0,0,0,0
1,0.0894,457.51,10.54534144,23.4,747,4860.0,15373,48.0,0,0,0,0,1,0,0,0,0,0
1,0.1183,313.95,11.22524339,14.48,727,2789.958333,12829,63.5,0,0,0,1,0,0,0,0,0,0
1,0.1357,611.44,10.69194491,6.33,692,11101.0,5494,14.1,0,0,0,0,0,1,0,0,0,0
1,0.0894,381.26,11.46163217,15.52,762,4020.0,10221,21.8,0,0,0,0,1,0,0,0,0,0
1,0.1183,563.28,10.75052252,3.65,722,8856.0,14907,43.6,0,0,0,0,0,1,0,0,0,0
1,0.0774,109.27,10.66326482,14.23,747,2489.958333,1982,32.5,1,0,0,1,0,0,0,0,0,0
1,0.1392,136.55,9.998797732,21.49,667,3335.0,12925,67.7,0,0,0,0,0,1,0,0,0,0
1,0.1357,101.91,10.22557105,9.87,672,2099.958333,2229,82.6,2,0,0,0,0,1,0,0,0,0
1,0.1183,662.68,10.91508846,13.13,742,5789.958333,20357,59.2,0,0,0,0,0,1,0,0,0,0
1,0.0894,397.15,10.34174248,14.94,762,6149.958333,16495,30.9,1,0,0,0,1,0,0,0,0,0
1,0.1322,81.13,10.77167988,20.67,682,3420.0,19888,94.7,1,0,0,1,0,0,0,0,0,0
1,0.1531,400.38,10.4487146,20.35,667,1860.0,11438,61.5,3,0,0,0,0,1,0,0,0,0
1,0.1218,366.3,10.62132735,21.69,707,2549.958333,11129,73.2,1,0,0,0,0,1,0,0,0,0
1,0.1253,401.6,10.84933709,9.27,742,6960.0,9087,30.8,0,0,0,0,0,1,0,0,0,0
1,0.1565,131.2,9.952277717,18.91,697,1170.0,13881,90.7,0,0,0,0,1,0,0,0,0,0
1,0.1287,215.26,10.30895266,20.12,692,2340.0,6978,78.4,1,0,0,0,0,1,0,0,0,0
1,0.074,186.36,10.47425013,0.85,782,4800.0,2772,11.1,0,0,0,0,0,1,0,0,0,0
1,0.1496,173.23,11.66392834,12.71,677,5789.958333,32549,95.5,0,0,0,0,0,1,0,0,0,0
1,0.1287,117.72,11.21182037,9.34,697,3030.0,30703,84.1,2,0,0,1,0,0,0,0,0,0
1,0.1148,32.97,10.49127422,1.03,742,2220.0,2287,15.8,0,0,0,1,0,0,0,0,0,0
1,0.1496,216.54,10.29688008,20.69,662,4110.0,18270,75.8,0,0,0,0,0,1,0,0,0,0
1,0.1253,174.03,10.16585182,21.0,692,4080.0,7839,37.7,2,0,0,0,0,1,0,0,0,0
1,0.074,124.24,10.81977828,5.23,787,4500.0,4071,11.8,0,0,0,0,0,1,0,0,0,0
1,0.1218,333.0,11.03488966,10.88,717,2443.958333,6238,74.3,0,0,0,0,0,1,0,0,0,0
1,0.1461,155.14,10.81977828,19.78,737,2459.958333,7114,9.2,2,0,0,0,0,1,0,0,0,0
1,0.074,77.65,10.87804719,14.9,767,6059.958333,23331,58.5,1,0,0,1,0,0,0,0,0,0
1,0.0859,316.11,10.49127422,3.47,767,4150.041667,9389,22.2,0,0,0,0,0,1,0,0,0,0
1,0.0774,187.32,10.66895539,23.22,762,8099.0,11413,22.7,1,0,0,0,0,1,0,0,0,0
1,0.1392,392.58,11.08214255,14.88,682,3390.0,10104,80.8,1,0,0,0,1,0,0,0,0,0
1,0.1253,281.12,11.8493977,8.36,697,9389.958333,7479,27.8,2,0,0,0,1,0,0,0,0,0
1,0.0788,312.81,10.858999,9.09,762,5791.041667,7386,33.9,0,0,0,1,0,0,0,0,0,0
1,0.1287,235.44,11.53272809,18.69,687,7980.0,22845,69.4,3,0,0,1,0,0,0,0,0,0
1,0.1287,403.6,10.82774645,16.07,697,3629.958333,19137,42.5,0,0,0,0,1,0,0,0,0,0
1,0.1461,110.33,11.2515607,16.44,662,4709.958333,5843,72.1,1,1,0,0,0,1,0,0,0,0
1,0.0894,274.83,10.30895266,11.8,767,7080.0,3590,30.7,0,0,0,0,1,0,0,0,0,0
1,0.1148,692.34,10.96065265,10.53,757,5190.0,4800,25.9,0,0,0,1,0,0,0,0,0,0
1,0.0894,324.07,11.35040654,0.0,757,3910.958333,6473,11.6,3,0,0,1,0,0,0,0,0,0
1,0.1426,411.67,11.00209984,16.28,702,5550.0,26331,96.9,0,0,0,0,1,0,0,0,0,0
1,0.1114,328.04,10.818177,19.31,722,3241.958333,6648,47.1,0,0,0,0,1,0,0,0,0,0
1,0.1183,828.35,11.22524339,8.74,807,5280.0,0,0.0,3,0,0,0,0,1,0,0,0,0
1,0.1114,360.84,11.53632944,1.54,757,4259.958333,14617,32.0,0,0,0,1,0,0,0,0,0,0
1,0.1218,333.0,10.77895629,10.68,707,5730.0,3486,51.3,2,0,0,1,0,0,0,0,0,0
1,0.1148,65.94,10.81977828,12.03,712,4170.0,4005,58.19,1,0,0,1,0,0,0,0,0,0
1,0.1357,509.53,10.70324447,4.88,717,4589.958333,6588,79.4,1,0,0,1,0,0,0,0,0,0
1,0.1114,393.65,10.59663473,16.71,752,5557.041667,12746,52.5,2,0,0,0,0,1,0,0,0,0
1,0.1218,333.0,10.59663473,16.14,707,2947.041667,10006,68.5,0,0,0,0,0,1,0,0,0,0
1,0.0894,203.34,10.727663,0.26,782,5399.958333,0,0.0,3,0,0,1,0,0,0,0,0,0
1,0.1218,532.8,10.69194491,17.4,717,6390.0,17070,24.7,0,0,0,0,0,1,0,0,0,0
1,0.1183,198.81,10.95109493,14.77,722,5280.0,9107,93.9,0,0,0,1,0,0,0,0,0,0
1,0.0859,292.4,11.09741002,14.16,747,5009.958333,17411,27.7,3,0,0,0,0,1,0,0,0,0
1,0.1461,137.91,10.57131693,10.68,722,1260.0,1942,48.5,0,0,0,1,0,0,0,0,0,0
1,0.1287,815.61,12.03617361,13.7,722,5280.041667,44889,73.6,0,0,0,1,0,0,0,0,0,0
